Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 Chicago R32,L vs Maria,50% (4/8),44% (4/9),0/0,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2018 Chicago Q2,W vs Kratzer,71% (10/14),33% (2/6),2/4,1/3,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2018 Chicago Q1,W vs Krajicek,88% (7/8),63% (5/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2018 US Open Q1,L vs Rybakina,80% (4/5),40% (4/10),0/0,0/0,25% (2/8),5/7,1/2,- (0/0),- (0/0)
2018 Montreal Q1,L vs Bondarenko,36% (5/14),54% (7/13),1/1,0/0,58% (11/19),5/7,1/2,- (0/0),- (0/0)
2018 San Jose Q2,L vs Lao,33% (2/6),50% (2/4),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2018 San Jose Q1,W vs Cako,78% (7/9),60% (6/10),2/3,1/2,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2018 Wimbledon Q2,L vs Lottner,36% (5/14),27% (4/15),1/2,0/0,54% (7/13),2/4,2/3,- (0/0),- (0/0)
2018 Wimbledon Q1,W vs Martincova,60% (6/10),55% (6/11),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2018 Nottingham R16,L vs Buzarnescu,53% (8/15),83% (5/6),1/2,0/0,53% (8/15),3/5,3/4,- (0/0),- (0/0)
2018 Nottingham R32,W vs Rodionova,55% (6/11),60% (6/10),2/4,1/2,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2018 Nottingham Q2,W vs Bains,76% (13/17),45% (5/11),2/5,1/3,73% (8/11),3/4,0/0,64% (7/11),58% (7/12)
2018 Nottingham Q1,W vs Christie,67% (8/12),57% (4/7),2/5,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2018 Roland Garros Q1,L vs Dolehide,46% (6/13),50% (1/2),0/0,0/0,43% (3/7),3/5,1/2,- (0/0),- (0/0)
2018 Bogota R32,L vs Schmiedlova,75% (6/8),40% (6/15),1/1,0/0,45% (5/11),2/4,1/2,- (0/0),- (0/0)
2018 Monterrey R32,L vs Vickery,67% (4/6),14% (1/7),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2018 Australian Open R128,L vs Saville,0% (0/3),67% (2/3),0/0,0/0,46% (6/13),1/3,1/2,- (0/0),- (0/0)
2018 Australian Open Q3,W vs Hon,44% (7/16),83% (5/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2018 Australian Open Q1,W vs Eraydin,75% (6/8),86% (6/7),2/3,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2017 Waco TX $80K R16,L vs Eikeri,19% (3/16),63% (5/8),0/0,0/0,36% (4/11),0/2,0/1,50% (3/6),33% (2/6)
2018 (19 matches),,57.9%,50.6%,59.5%,52.9%,52.6%,53.3%,50.0%,63.6%,58.3%
2017 (36 matches),,59.8%,47.1%,56.8%,67.9%,55.4%,44.4%,48.5%,55.9%,47.5%
2016 (32 matches),,54.9%,43.5%,52.9%,41.0%,57.2%,50.0%,48.4%,63.6%,50.0%
2015 (29 matches),,55.4%,49.8%,44.3%,48.5%,50.2%,25.0%,13.3%,61.9%,40.9%
2014 (21 matches),,52.8%,53.8%,57.5%,71.4%,45.6%,46.8%,47.6%,51.7%,44.8%
Career (174 matches),,56.2%,47.8%,52.7%,53.7%,51.9%,43.4%,44.1%,53.3%,44.9%
