Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,23,13,10,56.5%,4,2,2,50.0%,2011,2020,R64,21,1.02,2.3%,4.7%,60.9%,59.3%,45.0%,53.7%,47.2%,58.6%,53.6%
Roland Garros,8,Clay,14,6,8,42.9%,0,0,0,-,2011,2018,R32,12,0.96,1.3%,4.5%,65.2%,58.6%,42.0%,52.8%,45.4%,49.0%,55.7%
Wimbledon,7,Grass,16,9,7,56.3%,0,0,0,-,2011,2018,R128,4,0.83,3.0%,5.0%,60.3%,62.6%,40.0%,53.6%,38.5%,48.8%,41.9%
US Open,10,Hard,17,7,10,41.2%,7,5,2,71.4%,2009,2018,R32,12,0.93,2.1%,6.3%,64.1%,59.5%,37.4%,51.6%,45.1%,40.2%,48.9%
Newport Beach,2,Hard,4,2,2,50.0%,2,2,0,100.0%,2018,2020,R16,4,0.92,0.9%,6.1%,59.7%,54.3%,36.6%,47.2%,48.6%,32.3%,45.5%
Montreal,3,Hard,4,1,3,25.0%,0,0,0,-,2012,2018,Q2,4,0.99,2.9%,7.9%,55.6%,58.2%,37.4%,49.0%,50.4%,50.0%,56.3%
Bogota,4,Clay,10,7,3,70.0%,1,1,0,100.0%,2015,2018,W,10,1.12,2.2%,5.8%,64.6%,62.7%,52.2%,59.0%,45.7%,55.6%,44.4%
Monterrey,3,Hard,5,2,3,40.0%,0,0,0,-,2015,2018,R32,2,0.76,1.8%,1.8%,56.0%,60.7%,45.8%,54.1%,34.8%,53.3%,5.9%
Brisbane,3,Hard,6,3,3,50.0%,0,0,0,-,2015,2018,Q3,3,0.86,1.0%,6.3%,63.4%,61.5%,40.0%,53.7%,40.0%,50.0%,34.8%
Quebec City,6,Hard,10,4,6,40.0%,4,2,2,50.0%,2010,2017,R16,9,1.02,1.5%,3.3%,63.0%,61.7%,48.2%,56.7%,44.1%,52.9%,49.3%
