Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Wimbledon R128,L vs Kerber,22,24,0.9,17.6%,19.2%,21,22,1.0,17.5%,18.3%,14.2%,3.3%,1.0,12.0%,12.0%
2017 Australian Open R64,L vs Gibbs,15,31,0.5,11.6%,24.0%,14,25,0.6,11.9%,21.2%,10.2%,0.8%,0.8,14.7%,19.4%
2016 Wimbledon R128,L vs Erakovic,38,49,0.8,16.9%,21.8%,31,45,0.7,15.1%,22.0%,9.3%,5.9%,0.7,11.6%,15.6%
2016 Roland Garros R64,L vs Parmentier,8,25,0.3,8.4%,26.3%,8,24,0.3,8.7%,26.1%,4.3%,4.3%,0.8,14.7%,17.9%
2016 Australian Open R64,L vs Vinci,13,26,0.5,13.3%,26.5%,12,22,0.5,13.5%,24.7%,12.4%,1.1%,1.4,17.3%,12.2%
2015 US Open R64,L vs Williams,34,34,1.0,16.7%,16.7%,30,30,1.0,16.3%,16.3%,12.5%,3.8%,0.7,17.2%,23.2%
2015 US Open R128,W vs Crawford,4,9,0.4,3.7%,8.3%,3,3,1.0,3.0%,3.0%,2.0%,1.0%,0.4,13.0%,37.0%
2015 Wimbledon R128,L vs Pliskova,21,24,0.9,12.8%,14.6%,20,18,1.1,13.7%,12.3%,7.5%,5.5%,1.2,23.2%,19.5%
2015 Roland Garros R32,L vs Goerges,12,20,0.6,10.6%,17.7%,12,16,0.8,11.5%,15.4%,4.8%,6.7%,1.3,24.8%,19.5%
2015 Roland Garros R64,W vs Karatantcheva,37,39,0.9,24.2%,25.5%,37,35,1.1,25.7%,24.3%,16.0%,9.0%,0.5,9.8%,18.3%
2015 Roland Garros R128,W vs Arcangioli,13,9,1.4,17.8%,12.3%,12,7,1.7,17.6%,10.3%,10.3%,7.4%,0.4,11.0%,24.7%
2015 Australian Open R64,L vs Brengle,14,39,0.4,15.9%,44.3%,11,36,0.3,14.1%,46.2%,11.5%,2.6%,1.3,15.9%,12.5%
2014 Australian Open R64,L vs Makarova,18,40,0.5,14.0%,31.0%,18,38,0.5,15.4%,32.5%,,,0.6,14.0%,21.7%
2012 US Open R128,L vs Puchkova,19,39,0.5,8.2%,16.9%,14,34,0.4,6.9%,16.7%,,,0.4,13.0%,30.3%
2012 Wimbledon R128,L vs Azarenka,9,14,0.6,8.2%,12.7%,9,11,0.8,9.5%,11.6%,,,1.2,20.9%,17.3%
2012 Roland Garros R64,L vs Stosur,9,14,0.6,9.3%,14.4%,8,13,0.6,9.2%,14.9%,,,1.1,19.6%,17.5%
2011 US Open R32,L vs Lisicki,9,16,0.6,10.7%,19.0%,9,13,0.7,11.8%,17.1%,10.5%,1.3%,1.7,32.1%,19.0%
2011 US Open R64,W vs Cibulkova,13,41,0.3,7.6%,24.1%,11,37,0.3,7.2%,24.3%,5.9%,1.3%,0.4,12.9%,32.9%
2011 Roland Garros R128,L vs Dulko,11,31,0.4,9.1%,25.6%,11,29,0.4,9.5%,25.0%,8.6%,0.9%,1.1,19.0%,17.4%
Career (19 matches),,319,524,0.6,12.7%,20.8%,291,458,0.6,12.7%,20.0%,7.4%,3.0%,0.8,16.1%,21.0%
