Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 Miami R64,L vs Kvitova,3.5,3.8,3.1,43.1%,44.0%,30.0%,40.0%,54.2%,25.7%,0.5,0.7,-6.0,-11.5
2015 Beijing R16,L vs Muguruza,3.3,3.3,3.3,43.4%,34.3%,60.0%,50.0%,51.2%,21.3%,-5.0,-6.3,0.5,0.8
2015 Tokyo R32,W vs Osaka,3.7,3.6,3.9,48.4%,59.3%,42.9%,44.4%,55.4%,22.8%,3.5,2.3,1.5,1.4
2015 Indian Wells R128,W vs Tomljanovic,3.8,3.7,3.8,54.7%,41.9%,70.6%,53.8%,62.8%,27.7%,-6.0,-4.2,-3.5,-5.5
2014 ITF Macon QF,W vs Brengle,6.2,6.3,6.2,46.9%,54.5%,59.3%,78.3%,47.9%,25.9%,11.0,8.0,4.0,3.2
Career (5 matches),,4.0,4.0,4.0,47.8%,48.3%,54.1%,61.1%,54.2%,24.7%,0.8,0.7,-0.7,-0.9
