Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,68,21,47,30.9%,52-105,33.1%,613-832,42.4%,6-5,54.5%,58,54.8%,31.6%,1.9%,5.9%,59.7%,57.2%,42.4%,51.2%,42.3%,46.8%,0.87
Clay,33,16,17,48.5%,33-40,45.2%,315-332,48.7%,2-1,66.7%,33,65.4%,39.4%,1.5%,4.9%,64.8%,59.9%,45.9%,55.0%,43.4%,49.4%,0.96
Grass,14,5,9,35.7%,14-18,43.8%,144-153,48.5%,0-0,-,13,59.1%,36.4%,2.1%,3.7%,65.2%,60.5%,41.8%,54.0%,43.7%,48.9%,0.95
Grand Slams,32,11,21,34.4%,26-49,34.7%,285-385,42.5%,2-1,66.7%,28,53.2%,35.2%,2.2%,5.5%,62.3%,56.8%,39.8%,50.4%,42.2%,46.4%,0.85
Premiers,15,4,11,26.7%,9-22,29.0%,114-161,41.5%,1-0,100.0%,15,50.7%,35.2%,1.1%,3.8%,64.0%,57.2%,39.8%,50.9%,42.2%,46.7%,0.86
Internationals,59,23,36,39.0%,55-80,40.7%,584-654,47.2%,1-5,16.7%,54,64.0%,34.2%,2.0%,5.3%,61.2%,59.5%,45.7%,54.2%,43.4%,48.8%,0.95
Finals,1,1,0,100.0%,2-1,66.7%,14-12,53.8%,0-0,-,1,69.2%,38.5%,2.3%,2.3%,73.9%,55.4%,56.5%,55.7%,47.4%,51.4%,1.07
Semi-finals,2,1,1,50.0%,3-3,50.0%,26-24,52.0%,0-0,-,2,78.6%,38.5%,1.6%,3.8%,61.8%,62.6%,49.3%,57.5%,42.9%,50.9%,1.01
Quarter-finals,5,2,3,40.0%,5-5,50.0%,49-49,50.0%,0-0,-,5,60.9%,34.8%,0.3%,4.2%,66.2%,55.9%,52.9%,54.9%,46.1%,50.5%,1.02
vs Righties,104,38,66,36.5%,89-147,37.7%,954-1186,44.6%,7-5,58.3%,93,57.3%,34.5%,1.8%,5.3%,61.4%,58.1%,43.2%,52.4%,42.9%,47.7%,0.90
vs Lefties,11,4,7,36.4%,10-16,38.5%,118-131,47.4%,1-1,50.0%,11,69.0%,36.5%,2.4%,5.3%,66.3%,61.1%,44.7%,55.6%,42.1%,48.9%,0.95
vs Top 10,11,0,11,0.0%,1-22,4.3%,64-139,31.5%,1-0,100.0%,10,60.0%,16.0%,1.3%,5.3%,60.9%,55.7%,43.0%,50.7%,34.8%,42.9%,0.71
