Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Buenos Aires R32,L vs Delbonis,13% (1/8),100% (1/1),0/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/1
2019 Queen's Club R32,W vs Shapovalov,18% (2/11),100% (2/2),0/0,0% (0/11),- (0/0),2/2,2/2,1/1,1/1,0/0
2019 Roland Garros R16,L vs Khachanov,25% (5/20),40% (2/5),0/3,47% (9/19),56% (5/9),1/2,1/1,3/4,0/0,1/1
2019 Roland Garros R32,W vs Thompson,62% (8/13),75% (6/8),1/1,8% (1/13),0% (0/1),6/6,3/3,0/0,1/1,0/0
2019 Roland Garros R32,W vs Thompson,62% (8/13),75% (6/8),1/1,8% (1/13),0% (0/1),6/6,3/3,0/0,1/1,0/0
2019 Roland Garros R64,W vs Nishioka,48% (12/25),75% (9/12),1/4,28% (7/25),29% (2/7),7/8,2/2,3/4,0/0,0/0
2019 Roland Garros R64,W vs Nishioka,48% (12/25),75% (9/12),1/4,28% (7/25),29% (2/7),7/8,2/2,3/4,0/0,0/0
2019 Roland Garros R128,W vs Jarry,41% (7/17),71% (5/7),0/1,18% (3/17),67% (2/3),4/4,2/2,1/1,1/1,0/0
2019 Rome QF,L vs Djokovic,19% (3/16),67% (2/3),0/2,44% (7/16),71% (5/7),2/2,1/1,4/4,0/0,1/1
2019 Rome R16,W vs Ruud,40% (4/10),75% (3/4),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2019 Rome R32,W vs Goffin,60% (6/10),67% (4/6),1/1,10% (1/10),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 Madrid R32,L vs Djere,40% (6/15),33% (2/6),0/2,21% (3/14),33% (1/3),1/1,0/0,1/1,0/0,0/0
2019 Delray Beach QF,L vs Mcdonald,20% (3/15),33% (1/3),0/1,19% (3/16),67% (2/3),1/1,1/1,2/2,0/0,2/2
2019 Delray Beach R16,W vs Opelka,20% (2/10),100% (2/2),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2019 Delray Beach R32,W vs Nishioka,50% (5/10),60% (3/5),0/1,27% (3/11),67% (2/3),2/3,2/2,1/1,1/1,0/0
2018 Shanghai R32,W vs Gasquet,25% (3/12),67% (2/3),0/1,8% (1/12),0% (0/1),1/1,0/0,1/1,0/0,0/0
2018 Beijing F,L vs Basilashvili,30% (3/10),0% (0/3),0/2,40% (4/10),50% (2/4),0/0,0/0,1/1,0/0,0/0
2018 Beijing QF,W vs Krajinovic,63% (5/8),100% (5/5),0/0,14% (1/7),100% (1/1),3/3,0/0,0/0,0/0,0/0
2018 Beijing R16,W vs Khachanov,27% (3/11),67% (2/3),0/0,9% (1/11),0% (0/1),1/2,1/2,1/1,0/1,0/0
2018 Beijing R32,W vs Ramos,60% (6/10),67% (4/6),1/1,20% (2/10),50% (1/2),4/4,2/3,0/0,1/1,0/0
2022 (1 matches),,12.5%,100.0%,0.0%,62.5%,0.0%,0.0%,-,0.0%,-,0.0%
2019 (14 matches),,39.5%,67.5%,27.3%,22.4%,46.8%,92.3%,100.0%,86.4%,100.0%,100.0%
2018 (57 matches),,37.8%,66.1%,28.4%,20.1%,40.0%,88.6%,87.7%,86.7%,87.1%,77.8%
2017 (49 matches),,32.0%,63.9%,13.6%,24.0%,35.3%,84.0%,86.9%,86.0%,96.2%,80.0%
2016 (40 matches),,33.9%,63.6%,21.7%,19.8%,31.4%,86.0%,88.0%,80.4%,82.6%,50.0%
Career (365 matches),,34.8%,67.1%,21.1%,23.5%,40.6%,88.4%,87.5%,85.3%,87.9%,78.4%
