Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Buenos Aires R32,L vs Delbonis,1.16,0.59,47.7,2.6,3.4%,41.4%,0.0%,55.6%,21.7%,31.6%
2019 Queen's Club R32,W vs Shapovalov,1.40,1.66,44.3,2.3,-,84.8%,-,60.7%,28.1%,34.6%
2019 Roland Garros R16,L vs Khachanov,0.91,0.76,33.6,2.3,5.8%,47.8%,11.3%,72.6%,30.8%,36.5%
2019 Roland Garros R32,W vs Thompson,0.97,1.73,30.2,2.1,19.4%,80.6%,14.7%,64.7%,59.6%,36.4%
2019 Roland Garros R32,W vs Thompson,0.97,1.73,30.2,2.1,19.4%,80.6%,14.7%,64.7%,59.6%,36.4%
2019 Roland Garros R64,W vs Nishioka,1.01,1.17,52.0,3.9,16.0%,71.6%,5.4%,54.1%,47.7%,37.2%
2019 Roland Garros R64,W vs Nishioka,1.01,1.17,52.0,3.9,16.0%,71.6%,5.4%,54.1%,47.7%,37.2%
2019 Roland Garros R128,W vs Jarry,1.17,1.56,30.8,3.2,9.6%,71.2%,6.5%,69.6%,42.6%,36.0%
2019 Rome QF,L vs Djokovic,0.95,0.83,70.8,17.2,5.1%,57.6%,16.4%,70.9%,32.1%,30.4%
2019 Rome R16,W vs Ruud,1.33,1.65,39.6,3.0,21.2%,72.7%,3.3%,63.3%,37.5%,41.4%
2019 Rome R32,W vs Goffin,1.17,1.91,38.4,2.2,-,69.2%,-,70.8%,50.0%,48.1%
2019 Madrid R32,L vs Djere,0.81,0.91,72.9,4.3,14.6%,58.5%,11.4%,82.9%,42.9%,24.5%
2019 Delray Beach QF,L vs Mcdonald,0.95,0.87,80.3,2.8,17.6%,66.7%,10.2%,69.4%,24.5%,34.8%
2019 Delray Beach R16,W vs Opelka,1.47,1.86,37.8,2.2,13.3%,76.7%,3.6%,71.4%,24.1%,42.3%
2019 Delray Beach R32,W vs Nishioka,1.12,1.37,57.2,2.3,18.4%,60.5%,14.7%,70.6%,45.5%,39.4%
2018 Shanghai R32,W vs Gasquet,1.25,1.28,59.3,3.6,4.9%,65.9%,15.8%,71.1%,25.0%,40.5%
2018 Beijing F,L vs Basilashvili,0.87,0.75,57.7,2.1,17.6%,55.9%,16.1%,67.7%,38.5%,27.8%
2018 Beijing QF,W vs Krajinovic,1.10,2.41,37.0,2.2,21.7%,65.2%,35.0%,85.0%,57.1%,55.0%
2018 Beijing R16,W vs Khachanov,1.26,1.42,50.1,2.1,16.2%,70.3%,12.1%,66.7%,34.3%,36.7%
2018 Beijing R32,W vs Ramos,1.12,1.65,45.1,2.2,12.9%,74.2%,17.2%,65.5%,42.4%,46.4%
2022 (1 matches),,1.16,0.59,47.7,2.6,3.4%,41.4%,0.0%,55.6%,21.7%,31.6%
2019 (14 matches),,1.05,1.24,49.2,2.8,12.8%,67.9%,8.7%,65.9%,41.8%,36.1%
2018 (57 matches),,1.07,1.34,47.9,2.6,11.9%,69.2%,10.8%,68.7%,38.7%,39.2%
2017 (49 matches),,1.08,1.18,51.0,2.6,11.4%,66.7%,10.0%,66.9%,35.6%,37.2%
2016 (40 matches),,1.06,1.22,47.5,2.6,8.9%,68.3%,6.6%,69.0%,36.3%,35.8%
Career (365 matches),,1.07,1.24,48.4,2.6,8.2%,67.2%,7.3%,67.6%,37.4%,37.7%
