Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,1.8%,0.0%,69.6%,51.3%,41.2%,48.2%,26.2%,38.8%,0.51,R32 (Buenos Aires)
2019,13,8,5,61.5%,23-12,65.7%,193-152,55.9%,0-3,0.0%,12,88.9%,24.0%,12.4%,3.1%,64.5%,76.5%,50.0%,67.1%,37.5%,52.0%,1.14,QF (2x)
2018,61,48,13,78.7%,115-40,74.2%,881-671,56.8%,22-10,68.8%,60,87.7%,25.0%,12.0%,2.3%,65.4%,77.0%,53.0%,68.7%,39.1%,53.4%,1.25,W (2x)
2017,55,38,17,69.1%,88-50,63.8%,735-651,53.0%,18-7,72.0%,54,84.7%,21.1%,11.1%,3.0%,64.4%,75.7%,50.8%,66.9%,36.5%,51.3%,1.10,W (Stockholm)
2016,44,32,12,72.7%,75-38,66.4%,629-522,54.6%,13-10,56.5%,44,85.3%,23.6%,9.5%,3.0%,64.5%,76.3%,52.8%,67.9%,37.0%,52.3%,1.15,W (Stockholm)
2015,4,2,2,50.0%,4-5,44.4%,51-46,52.6%,1-3,25.0%,4,91.5%,15.2%,13.2%,2.8%,63.7%,82.1%,53.9%,71.9%,31.9%,51.7%,1.14,QF (Sydney)
2014,10,7,3,70.0%,17-9,65.4%,140-118,54.3%,2-2,50.0%,10,87.4%,21.3%,14.5%,2.1%,66.3%,75.7%,56.0%,69.1%,34.8%,52.1%,1.12,W (Sydney)
2013,68,52,16,76.5%,124-53,70.1%,975-787,55.3%,21-12,63.6%,67,86.5%,23.5%,9.0%,2.7%,64.8%,74.5%,53.9%,67.3%,38.2%,52.4%,1.17,W (4x)
2012,82,65,17,79.3%,152-57,72.7%,1179-900,56.7%,28-17,62.2%,78,87.3%,25.1%,9.8%,2.8%,64.7%,75.1%,54.5%,67.8%,38.6%,52.9%,1.20,W (4x)
2011,68,49,19,72.1%,111-50,68.9%,890-685,56.5%,14-13,51.9%,61,88.2%,25.8%,11.0%,2.9%,61.9%,76.3%,55.4%,68.3%,38.9%,53.4%,1.23,W (2x)
2010,6,3,3,50.0%,11-11,50.0%,112-117,48.9%,0-2,0.0%,6,78.8%,20.2%,12.4%,3.8%,59.0%,72.5%,45.8%,61.6%,37.2%,49.1%,0.97,R16 (Australian Open)
2009,71,55,16,77.5%,131-56,70.1%,1020-794,56.2%,20-10,66.7%,67,84.2%,27.2%,10.2%,3.2%,61.6%,74.4%,53.3%,66.3%,39.6%,52.7%,1.17,W (3x)
2008,62,46,16,74.2%,103-42,71.0%,796-580,57.8%,10-8,55.6%,58,83.1%,32.3%,7.3%,3.5%,61.7%,73.6%,53.6%,65.9%,41.6%,53.5%,1.22,W (4x)
2007,53,27,26,50.9%,67-61,52.3%,640-601,51.6%,8-12,40.0%,49,78.3%,25.1%,8.7%,3.9%,62.1%,70.2%,52.3%,63.4%,38.1%,50.8%,1.04,SF (Adelaide)
2006,22,10,12,45.5%,25-28,47.2%,246-237,50.9%,0-3,0.0%,22,72.7%,29.0%,3.1%,3.6%,72.2%,63.4%,50.3%,59.8%,40.0%,50.0%,0.99,QF (2x)
Career,620,442,178,71.3%,1046-514,67.1%,8491-6873,55.3%,157-112,58.4%,593,84.9%,25.2%,9.8%,3.0%,63.8%,74.5%,53.1%,66.7%,38.6%,52.4%,1.16,
