Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
25,Roger Federer [SUI],7,18,28.0%,17,9,8,52.9%,2007,2018,25,0.82,7.7%,2.7%,62.3%,70.7%,50.6%,63.1%,30.2%,63.4%,32.5%
20,Novak Djokovic [SRB],4,16,20.0%,10,4,6,40.0%,2007,2019,18,0.82,5.9%,2.1%,63.6%,66.7%,48.8%,60.2%,32.5%,59.9%,30.2%
17,Rafael Nadal [ESP],6,11,35.3%,8,5,3,62.5%,2007,2018,16,0.87,8.1%,2.7%,68.5%,68.1%,47.3%,61.6%,33.5%,63.2%,31.8%
13,Marin Cilic [CRO],11,2,84.6%,5,4,1,80.0%,2009,2018,12,1.24,8.8%,1.9%,63.0%,77.2%,53.4%,68.4%,39.3%,66.2%,42.9%
13,David Ferrer [ESP],7,6,53.8%,5,4,1,80.0%,2008,2018,12,1.05,7.0%,3.5%,63.7%,73.0%,49.7%,64.5%,37.2%,67.5%,32.6%
12,John Isner [USA],8,4,66.7%,10,6,4,60.0%,2008,2018,12,1.19,10.0%,3.1%,64.0%,80.7%,58.7%,72.8%,32.5%,72.4%,32.2%
10,Tomas Berdych [CZE],5,5,50.0%,5,2,3,40.0%,2006,2018,8,1.02,10.1%,3.6%,63.5%,72.0%,47.3%,63.0%,37.8%,65.0%,30.9%
10,Andy Murray [GBR],3,7,30.0%,8,2,6,25.0%,2008,2017,10,0.88,5.2%,2.7%,63.7%,65.6%,46.9%,58.8%,36.5%,58.9%,42.2%
9,Philipp Kohlschreiber [GER],7,2,77.8%,5,4,1,80.0%,2007,2018,9,1.14,10.4%,2.0%,59.9%,74.5%,54.1%,66.3%,38.4%,65.0%,40.3%
8,Feliciano Lopez [ESP],5,3,62.5%,5,2,3,40.0%,2007,2018,7,1.18,11.1%,4.0%,60.4%,75.4%,53.2%,66.6%,39.4%,50.0%,38.0%
8,Richard Gasquet [FRA],7,1,87.5%,4,2,2,50.0%,2007,2018,8,1.16,11.2%,3.2%,65.2%,74.1%,54.6%,67.3%,37.8%,60.6%,44.8%
8,Gilles Simon [FRA],5,3,62.5%,11,6,5,54.5%,2007,2018,8,1.12,8.3%,3.2%,64.3%,73.6%,52.1%,66.0%,38.0%,64.4%,32.1%
8,Kei Nishikori [JPN],6,2,75.0%,3,3,0,100.0%,2008,2018,8,1.21,11.1%,3.9%,61.3%,73.5%,53.9%,65.9%,41.4%,65.1%,42.4%
8,Grigor Dimitrov [BUL],6,2,75.0%,1,0,1,0.0%,2013,2017,8,1.18,11.8%,3.3%,60.1%,77.5%,55.2%,68.6%,37.2%,59.3%,37.5%
7,Fernando Verdasco [ESP],6,1,85.7%,7,5,2,71.4%,2006,2018,6,1.19,8.5%,2.1%,69.6%,72.8%,56.2%,67.8%,38.4%,63.3%,56.3%
