Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,28,19,9,67.9%,9,4,5,44.4%,2007,2018,QF,28,1.11,10.4%,2.9%,64.7%,72.9%,50.9%,65.2%,38.7%,58.9%,41.9%
Roland Garros,9,Clay,34,25,9,73.5%,13,5,8,38.5%,2006,2019,SF,31,1.15,8.1%,2.9%,63.1%,74.1%,50.5%,65.4%,39.7%,62.4%,39.5%
Wimbledon,9,Grass,30,21,9,70.0%,24,17,7,70.8%,2007,2018,SF,30,1.20,11.7%,2.5%,65.8%,76.4%,55.4%,69.2%,37.1%,61.9%,37.5%
US Open,11,Hard,48,38,10,79.2%,35,22,13,62.9%,2005,2018,W,44,1.25,9.8%,3.6%,62.9%,75.7%,53.8%,67.5%,40.4%,60.0%,42.3%
Olympics,2,,12,10,2,83.3%,8,6,2,75.0%,2012,2016,F,11,1.15,8.0%,2.4%,66.7%,72.3%,54.5%,66.4%,38.5%,64.4%,46.3%
Davis Cup,6,,19,15,4,78.9%,13,5,8,38.5%,2007,2016,,3,1.10,11.2%,1.1%,65.8%,78.5%,53.9%,70.1%,33.0%,50.0%,29.2%
Miami Masters,10,Hard,29,19,10,65.5%,11,6,5,54.5%,2007,2018,SF,29,1.14,8.2%,3.8%,63.0%,72.4%,54.7%,65.8%,38.9%,58.3%,44.8%
Madrid Masters,9,Clay,24,15,9,62.5%,8,3,5,37.5%,2006,2019,SF,23,1.20,9.6%,2.0%,64.0%,76.5%,52.2%,67.7%,38.8%,69.8%,39.7%
Indian Wells Masters,8,Hard,32,25,7,78.1%,19,13,6,68.4%,2007,2018,W,31,1.16,8.6%,2.8%,62.5%,73.1%,53.7%,65.8%,39.7%,67.6%,39.2%
Basel,7,Hard,27,22,5,81.5%,5,4,1,80.0%,2006,2017,W,27,1.24,10.2%,3.3%,64.9%,76.6%,52.3%,68.1%,39.6%,65.5%,44.2%
Rome Masters,7,Clay,18,11,7,61.1%,4,1,3,25.0%,2008,2019,QF,18,1.07,7.3%,1.8%,65.7%,70.3%,52.0%,64.0%,38.4%,56.3%,39.3%
Cincinnati Masters,6,Hard,19,13,6,68.4%,8,4,4,50.0%,2007,2018,SF,19,1.14,11.7%,4.3%,61.7%,73.8%,54.3%,66.3%,38.5%,62.4%,37.3%
