Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Buenos Aires R32,L vs Delbonis,4.7,5.3,4.0,32.0%,37.5%,45.5%,61.5%,49.5%,13.4%,-4.5,-4.8,-7.5,-8.9
2019 Queens Club R32,W vs Shapovalov,2.6,2.8,2.3,52.9%,45.8%,80.0%,66.7%,47.0%,56.6%,5.5,13.8,-1.5,-6.5
2019 Roland Garros R16,L vs Khachanov,4.7,4.1,5.3,52.2%,44.3%,28.6%,44.4%,51.1%,18.6%,19.0,8.1,-16.5,-8.5
2019 Roland Garros R32,W vs Thompson,3.8,3.4,4.1,57.7%,46.7%,63.6%,87.5%,46.1%,15.9%,22.5,21.4,12.0,10.9
2019 Roland Garros R64,W vs Nishioka,4.7,3.6,5.8,52.7%,51.4%,51.3%,56.1%,51.5%,17.4%,36.5,11.3,4.0,1.6
2019 Roland Garros R128,W vs Jarry,3.4,3.1,3.7,57.7%,56.8%,37.5%,33.3%,44.4%,29.9%,14.5,13.6,0.5,0.5
2019 Rome QF,L vs Djokovic,5.0,5.1,5.0,50.5%,48.7%,55.2%,38.2%,39.6%,13.1%,18.0,10.6,-14.0,-5.9
2019 Rome R32,W vs Goffin,3.8,2.8,4.7,54.4%,72.2%,30.0%,77.8%,46.6%,25.3%,6.0,8.5,7.0,11.1
2019 Rome R16,W vs Ruud,4.6,5.1,4.0,59.0%,43.3%,52.4%,58.3%,46.5%,13.8%,17.5,16.7,-1.0,-0.9
2019 Delray Beach QF,L vs Mcdonald,3.3,2.9,3.7,54.8%,47.4%,20.0%,66.7%,48.8%,39.7%,9.5,8.3,-2.0,-2.9
2019 Delray Beach R16,W vs Opelka,2.7,3.1,2.4,53.0%,57.9%,50.0%,66.7%,43.8%,42.4%,7.0,16.3,1.5,4.7
2019 Delray Beach R32,W vs Nishioka,5.1,4.1,6.1,59.4%,48.3%,47.6%,52.6%,46.3%,22.0%,10.5,7.8,0.0,0.0
2018 Shanghai R32,W vs Gasquet,4.7,4.3,5.2,47.7%,51.6%,71.4%,48.0%,39.6%,29.1%,8.5,7.1,-1.0,-0.8
2018 Beijing F,L vs Basilashvili,4.8,3.6,5.8,56.0%,38.5%,36.8%,33.3%,41.8%,36.5%,-10.0,-9.0,-2.0,-1.9
2018 Beijing QF,W vs Krajinovic,4.5,4.4,4.5,68.0%,76.5%,55.6%,37.5%,39.9%,39.1%,15.5,26.3,3.5,6.4
2018 Beijing R16,W vs Khachanov,4.2,3.8,4.6,50.0%,55.2%,60.0%,53.8%,48.1%,40.0%,6.0,5.9,-2.0,-2.8
2018 Beijing R32,W vs Ramos,4.4,3.3,5.5,64.3%,27.3%,63.2%,60.0%,43.5%,27.5%,7.5,7.9,4.5,4.7
2018 US Open F,L vs Djokovic,6.1,5.9,6.3,48.2%,46.7%,41.2%,46.5%,49.2%,40.5%,1.0,0.4,-1.5,-0.9
2018 US Open SF,W vs Nadal,4.7,4.6,4.9,52.2%,57.1%,60.0%,50.0%,53.6%,18.9%,19.5,13.8,6.5,6.6
2018 US Open QF,W vs Isner,3.0,3.5,2.6,51.1%,66.0%,70.0%,66.7%,52.7%,47.1%,47.5,32.1,2.0,2.9
Career (178 matches),,4.3,4.2,4.4,51.9%,50.0%,47.8%,50.2%,48.5%,26.7%,11.1,8.0,1.2,1.1
