Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Paris R32,W vs Cazaux,27% (3/11),33% (1/3),0/0,18% (2/11),100% (2/2),1/1,1/1,0/0,1/1,0/0
2025 Basel F,L vs Fonseca,20% (2/10),50% (1/2),0/3,89% (8/9),63% (5/8),0/1,0/0,2/2,0/0,1/1
2025 Canada R32,W vs Mensik,44% (4/9),100% (4/4),0/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2025 Washington F,L vs De Minaur,25% (4/16),75% (3/4),0/4,40% (6/15),33% (2/6),2/3,1/2,1/1,0/1,0/0
2025 Wimbledon R32,L vs Fritz,22% (4/18),25% (1/4),0/5,45% (9/20),22% (2/9),1/1,0/0,4/6,0/0,3/4
2025 Monte Carlo SF,L vs Alcaraz,27% (3/11),67% (2/3),0/3,55% (6/11),50% (3/6),1/2,0/0,4/4,0/0,1/1
2025 Monte Carlo QF,W vs Popyrin,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2025 Acapulco F,L vs Machac,10% (1/10),0% (0/1),0/2,30% (3/10),33% (1/3),0/0,0/0,2/2,0/0,0/0
2025 Delray Beach F,L vs Kecmanovic,36% (5/14),40% (2/5),0/4,43% (6/14),33% (2/6),2/2,1/2,0/0,0/1,0/0
2024 US Open R128,L vs Hijikata,50% (10/20),70% (7/10),2/7,50% (10/20),20% (2/10),1/6,0/0,0/1,0/0,0/1
2024 Canada R32,W vs Medvedev,42% (5/12),80% (4/5),1/3,38% (5/13),20% (1/5),3/3,1/2,0/1,1/1,0/0
2024 Roland Garros R64,L vs Ruud,39% (9/23),56% (5/9),2/4,42% (10/24),50% (5/10),4/4,1/2,2/3,0/0,0/1
2024 Roland Garros R128,W vs Vacherot,32% (6/19),83% (5/6),0/0,16% (3/19),33% (1/3),4/5,2/3,1/2,0/1,0/0
2024 Indian Wells R64,L vs Fils,0% (0/10),- (0/0),0/2,44% (4/9),50% (2/4),0/0,0/0,1/1,0/0,1/1
2024 Dubai QF,L vs Medvedev,22% (2/9),50% (1/2),1/3,63% (5/8),20% (1/5),1/1,0/0,1/2,0/0,1/1
2024 Marseille QF,L vs Humbert,0% (0/9),- (0/0),0/3,75% (6/8),50% (3/6),0/0,0/0,1/1,0/0,1/1
2024 United Cup RR,W vs Hurkacz,36% (5/14),60% (3/5),0/2,21% (3/14),33% (1/3),2/3,2/3,0/0,1/1,0/0
2023 Paris R64,W vs Shelton,13% (2/16),100% (2/2),0/2,18% (3/17),33% (1/3),2/2,1/1,2/2,1/1,0/0
2023 Shanghai R64,L vs Fils,20% (2/10),50% (1/2),0/2,50% (5/10),20% (1/5),1/1,0/0,2/4,0/0,2/3
2023 US Open R32,L vs Paul,25% (4/16),25% (1/4),0/6,40% (6/15),0% (0/6),1/1,1/1,1/1,0/0,1/1
2025 (9 matches),,28.0%,56.7%,0.0%,39.8%,44.2%,82.4%,77.8%,86.7%,60.0%,83.3%
2024 (8 matches),,31.9%,67.6%,25.0%,40.0%,34.8%,68.2%,60.0%,54.5%,66.7%,60.0%
2023 (18 matches),,36.4%,73.4%,26.2%,32.4%,32.4%,81.6%,88.2%,68.4%,100.0%,57.1%
2022 (10 matches),,37.7%,76.4%,26.5%,34.9%,21.6%,76.9%,76.9%,60.0%,66.7%,60.0%
2021 (16 matches),,34.9%,63.1%,25.8%,45.5%,30.8%,80.0%,83.3%,60.0%,100.0%,50.0%
Career (118 matches),,37.2%,70.1%,23.7%,40.0%,30.7%,77.4%,81.1%,65.8%,80.5%,56.6%
