Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Paris Masters R32,W vs Cazaux,31,31,1.0,19.5%,19.5%,27,26,1.0,19.7%,19.0%,10.9%,7.3%,1.0,15.1%,15.1%
2025 Basel F,L vs Fonseca,26,23,1.1,20.0%,17.7%,22,23,1.0,18.6%,19.5%,7.6%,3.4%,2.4,30.8%,13.1%
2025 Cincinnati Masters R64,L vs Fonseca,16,23,0.7,12.0%,17.3%,9,18,0.5,8.1%,16.2%,4.5%,2.7%,0.7,18.0%,25.6%
2025 Canada Masters R32,W vs Mensik,16,16,1.0,15.2%,15.2%,14,15,0.9,15.6%,16.7%,6.7%,2.2%,0.6,21.0%,34.3%
2025 Washington F,L vs De Minaur,29,60,0.5,13.1%,27.1%,27,58,0.5,13.4%,28.7%,7.9%,5.0%,0.6,10.9%,18.1%
2025 Wimbledon R32,L vs Fritz,40,46,0.9,16.0%,18.4%,35,43,0.8,15.6%,19.2%,11.2%,4.5%,1.3,16.4%,12.8%
2025 Monte Carlo Masters SF,L vs Alcaraz,20,37,0.5,11.0%,20.3%,17,34,0.5,9.7%,19.4%,3.4%,5.7%,0.8,12.1%,15.4%
2025 Monte Carlo Masters QF,W vs Popyrin,11,15,0.7,10.7%,14.6%,10,15,0.7,11.2%,16.9%,7.9%,3.4%,0.6,15.5%,27.2%
2025 Acapulco F,L vs Machac,22,22,1.0,16.7%,16.7%,18,20,0.9,15.9%,17.7%,11.5%,3.5%,1.5,22.0%,14.4%
2025 Delray Beach F,L vs Kecmanovic,31,35,0.9,17.9%,20.2%,30,33,0.9,18.5%,20.4%,11.7%,6.8%,1.0,16.2%,15.6%
2024 US Open R128,L vs Hijikata,41,66,0.6,14.7%,23.7%,35,60,0.6,14.0%,24.0%,10.8%,2.8%,0.8,10.4%,12.6%
2024 Canada Masters R32,W vs Medvedev,33,35,0.9,21.7%,23.0%,30,30,1.0,22.9%,22.9%,11.5%,8.4%,1.1,24.3%,22.4%
2024 Roland Garros R64,L vs Ruud,62,64,1.0,20.5%,21.1%,58,60,1.0,20.6%,21.3%,13.8%,6.7%,1.0,16.2%,16.5%
2024 Roland Garros R128,W vs Vacherot,48,44,1.1,20.9%,19.1%,41,42,1.0,19.4%,19.9%,13.3%,6.2%,0.8,11.3%,14.8%
2024 Indian Wells Masters R64,L vs Fils,26,27,1.0,23.4%,24.3%,20,24,0.8,22.0%,26.4%,3.3%,3.3%,1.9,27.0%,14.4%
2024 Dubai QF,L vs Medvedev,20,31,0.6,19.4%,30.1%,20,31,0.6,20.8%,32.3%,10.4%,8.3%,1.8,23.3%,12.6%
2024 Marseille QF,L vs Humbert,23,19,1.2,23.7%,19.6%,22,16,1.4,25.6%,18.6%,9.3%,2.3%,2.8,32.0%,11.3%
2024 United Cup RR,W vs Hurkacz,25,22,1.1,15.3%,13.5%,24,20,1.2,16.2%,13.5%,10.8%,5.4%,0.5,10.4%,19.6%
2023 Paris Masters R64,W vs Shelton,33,33,1.0,17.0%,17.0%,30,33,0.9,17.4%,19.2%,8.7%,7.6%,1.1,20.1%,18.0%
2023 Shanghai Masters R64,L vs Fils,23,29,0.8,19.2%,24.2%,21,28,0.8,19.4%,25.9%,4.6%,2.8%,1.2,25.8%,20.8%
Career (84 matches),,2465,3179,0.8,15.5%,20.0%,2206,2968,0.7,15.3%,20.6%,7.5%,4.3%,0.9,15.2%,17.2%
