Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,3,1,2,33.3%,3-2,60.0%,28-19,59.6%,0-1,0.0%,3,84.0%,34.8%,10.1%,5.4%,63.1%,75.5%,50.9%,66.4%,43.1%,53.9%,1.28,R16 (Biella 2)
2019,45,34,11,75.6%,75-35,68.2%,579-440,56.8%,4-6,40.0%,45,73.7%,40.4%,3.6%,4.2%,65.4%,65.5%,50.3%,60.2%,45.0%,52.6%,1.13,W (2x)
2018,30,15,15,50.0%,38-35,52.1%,357-353,50.3%,5-5,50.0%,30,73.4%,27.4%,2.7%,3.8%,65.4%,65.8%,49.7%,60.2%,40.6%,50.4%,1.02,F (Szczecin)
2017,4,2,2,50.0%,4-4,50.0%,36-39,48.0%,0-0,-,4,75.7%,21.1%,6.2%,2.6%,68.3%,69.0%,47.2%,62.1%,35.8%,49.2%,0.94,R16 (2x)
Career,82,52,30,63.4%,120-76,61.2%,1000-851,54.0%,9-12,42.9%,82,73.9%,34.5%,3.5%,4.0%,65.4%,66.0%,50.0%,60.5%,43.0%,51.7%,1.09,
