Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Hijikata,107.8,112.0,7.1,115.0,107.9,126,75,98.2,6.9,103.6,99.0,122,88
2023 US Open R32,L vs Paul,105.8,111.8,7.4,116.7,108.2,130,101,94.2,4.3,100.5,,104,83
2023 US Open R64,W vs Cerundolo,108.2,114.3,9.0,115.2,109.0,131,101,90.5,7.9,89.0,95.0,99,62
2023 US Open R128,W vs Giron,105.9,114.0,7.8,116.9,108.5,128,98,90.7,5.0,96.0,,105,81
2023 Wimbledon R32,L vs Rune,104.6,110.8,7.5,112.9,107.1,130,97,91.1,6.0,91.4,98.0,105,79
2022 US Open R16,L vs Berrettini,102.7,107.3,11.7,113.8,103.2,128,62,92.1,6.3,98.7,99.0,108,81
2022 US Open R32,W vs Galan,105.2,110.8,9.1,116.5,103.9,132,92,93.8,6.7,99.3,99.3,110,83
2022 US Open R64,W vs Fucsovics,106.9,112.0,9.0,117.7,108.3,133,62,93.2,8.2,93.2,103.3,107,75
2022 US Open R128,W vs Nishioka,105.9,113.6,11.0,115.4,111.2,130,67,95.5,5.5,99.3,100.3,105,82
2022 Wimbledon R128,W vs Hurkacz,110.1,116.2,6.5,117.9,113.8,130,103,100.5,6.3,104.8,105.0,113,86
2021 US Open R128,L vs Trungelliti,108.9,113.8,8.5,118.7,109.9,131,84,97.9,5.1,105.5,99.0,108,87
2020 US Open R16,L vs Zverev,101.9,105.5,7.2,108.7,102.1,123,89,89.9,6.2,93.0,94.5,103,79
2020 US Open R32,W vs Norrie,101.4,107.4,9.4,112.7,102.9,127,82,87.8,4.9,87.3,95.5,99,78
Career (13 matches),,106.0,111.5,8.5,115.5,107.6,133,62,94.2,6.1,97.4,99.7,122,62
