Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Washington R64,L vs Copil,25% (4/16),25% (1/4),0/3,40% (6/15),33% (2/6),0/0,0/0,1/2,0/0,0/1
2019 Columbus CH F,W vs Nam,46% (6/13),100% (6/6),1/2,31% (4/13),50% (2/4),4/4,2/3,0/0,1/1,0/0
2019 Columbus CH QF,W vs Uchiyama,56% (5/9),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2019 Columbus CH R16,W vs Smyczek,100% (7/7),86% (6/7),2/2,25% (2/8),0% (0/2),5/5,1/1,0/0,1/1,0/0
2019 Columbus CH R32,W vs Sarmiento,55% (6/11),50% (3/6),0/1,18% (2/11),50% (1/2),3/3,2/2,1/1,1/1,0/0
2019 Savannah CH R32,L vs Korda,11% (1/9),0% (0/1),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,1/1
2019 Tallahassee CH QF,L vs Paul,25% (2/8),100% (2/2),1/5,78% (7/9),14% (1/7),1/2,0/0,0/1,0/0,0/1
2019 Tallahassee CH R16,W vs Coria,53% (8/15),75% (6/8),3/3,40% (6/15),33% (2/6),5/5,1/1,1/2,0/0,0/0
2019 Tallahassee CH R32,W vs Muller,29% (4/14),100% (4/4),0/2,31% (4/13),50% (2/4),3/3,1/1,1/1,0/0,0/0
2019 Sarasota CH R64,L vs Elias,14% (1/7),100% (1/1),0/5,88% (7/8),14% (1/7),0/1,0/0,0/1,0/0,0/1
2019 St. Brieuc CH R16,L vs Majchrzak,0% (0/10),- (0/0),0/2,33% (3/9),33% (1/3),0/0,0/0,1/1,0/0,1/1
2019 St. Brieuc CH R32,W vs Zopp,73% (8/11),88% (7/8),2/4,45% (5/11),20% (1/5),5/6,1/2,1/1,0/1,0/0
2019 St. Brieuc CH R64,W vs Kotov,57% (4/7),100% (4/4),0/0,25% (2/8),100% (2/2),4/4,2/2,0/0,1/1,0/0
2019 Lille CH R16,L vs Gombos,25% (2/8),50% (1/2),1/5,86% (6/7),17% (1/6),0/1,0/0,1/1,0/0,0/0
2019 Lille CH R32,W vs Otte,50% (8/16),88% (7/8),2/3,36% (5/14),40% (2/5),4/4,0/0,0/0,0/0,0/0
2019 Lille CH R64,W vs Masur,38% (5/13),80% (4/5),1/3,33% (4/12),25% (1/4),2/3,1/1,0/0,0/0,0/0
2019 Drummondville CH QF,L vs Berankis,9% (1/11),100% (1/1),0/2,18% (2/11),0% (0/2),0/1,0/0,2/2,0/0,0/0
2019 Drummondville CH R16,W vs Brouwer,41% (7/17),71% (5/7),1/4,29% (5/17),20% (1/5),4/5,1/1,2/2,1/1,0/0
2019 Drummondville CH R32,W vs Sels,56% (5/9),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2019 Pau CH R32,L vs Ymer,33% (4/12),75% (3/4),0/2,46% (6/13),33% (2/6),3/3,1/1,0/2,0/0,0/1
2019 (34 matches),,37.1%,74.8%,27.5%,31.1%,35.3%,87.5%,79.4%,75.0%,78.6%,60.0%
2018 (4 matches),,28.3%,46.2%,0.0%,31.8%,28.6%,50.0%,100.0%,75.0%,100.0%,100.0%
2017 (2 matches),,11.8%,0.0%,0.0%,47.1%,12.5%,-,-,66.7%,-,50.0%
2016 (5 matches),,31.6%,77.8%,30.0%,27.3%,33.3%,66.7%,66.7%,100.0%,100.0%,-
Career (45 matches),,34.9%,72.2%,23.7%,31.3%,33.3%,83.5%,79.5%,76.1%,81.3%,61.5%
