Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,113,61,52,54.0%,145-120,54.7%,1337-1266,51.4%,27-27,50.0%,111,78.4%,24.5%,8.2%,4.8%,58.8%,72.5%,50.5%,63.4%,38.4%,50.7%,1.05
Clay,15,5,10,33.3%,13-24,35.1%,160-193,45.3%,3-2,60.0%,15,65.5%,24.7%,4.0%,5.6%,57.3%,66.8%,44.3%,57.2%,39.9%,48.5%,0.93
Finals,5,3,2,60.0%,8-6,57.1%,69-65,51.5%,2-1,66.7%,5,84.6%,18.2%,7.8%,4.1%,62.5%,75.5%,50.0%,65.9%,35.4%,50.2%,1.04
Semi-finals,8,5,3,62.5%,10-5,66.7%,87-71,55.1%,2-2,50.0%,7,90.9%,19.5%,7.9%,3.7%,61.8%,76.9%,49.5%,66.4%,35.8%,51.4%,1.07
Quarter-finals,17,8,9,47.1%,20-19,51.3%,199-200,49.9%,5-6,45.5%,17,76.1%,23.7%,7.9%,6.0%,58.1%,73.5%,49.6%,63.5%,37.0%,50.2%,1.01
vs Righties,95,45,50,47.4%,112-115,49.3%,1090-1115,49.4%,21-19,52.5%,94,74.9%,24.0%,7.2%,4.9%,58.8%,71.4%,47.8%,61.7%,38.3%,49.8%,1.00
vs Lefties,19,10,9,52.6%,23-18,56.1%,225-207,52.1%,8-6,57.1%,18,81.2%,22.2%,8.9%,4.4%,58.1%,72.4%,55.0%,65.1%,36.5%,50.8%,1.05
