Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Washington R64,L vs Copil,1.02,0.73,52.8,2.3,-,58.3%,-,63.6%,31.1%,25.0%
2019 Columbus CH F,W vs Nam,1.22,1.78,44.5,2.1,-,60.6%,-,65.5%,56.5%,52.2%
2019 Columbus CH QF,W vs Uchiyama,1.09,2.21,32.9,2.0,-,85.7%,-,68.0%,53.3%,37.9%
2019 Columbus CH R16,W vs Smyczek,0.85,1.40,48.0,2.7,-,56.0%,-,75.0%,55.2%,62.1%
2019 Columbus CH R32,W vs Sarmiento,0.90,1.53,49.9,2.4,-,71.9%,-,76.7%,43.2%,44.2%
2019 Savannah CH R32,L vs Korda,0.98,0.49,38.0,2.6,0.0%,55.6%,2.9%,54.3%,26.9%,17.4%
2019 Tallahassee CH QF,L vs Paul,1.02,0.70,41.3,2.2,0.0%,43.2%,2.8%,47.2%,29.2%,47.6%
2019 Tallahassee CH R16,W vs Coria,0.90,1.16,71.5,2.6,4.8%,61.9%,15.8%,65.8%,45.8%,48.2%
2019 Tallahassee CH R32,W vs Muller,1.33,1.34,64.0,3.1,6.0%,66.0%,4.2%,58.3%,37.5%,38.2%
2019 Sarasota CH R64,L vs Elias,1.38,0.59,35.7,2.1,3.2%,48.4%,3.2%,35.5%,31.6%,17.6%
2019 St. Brieuc CH R16,L vs Majchrzak,0.77,0.46,39.7,2.1,3.7%,63.0%,0.0%,64.0%,23.1%,20.0%
2019 St. Brieuc CH R32,W vs Zopp,1.18,1.51,35.5,4.4,7.5%,60.0%,2.8%,52.8%,50.0%,62.5%
2019 St. Brieuc CH R64,W vs Kotov,1.63,2.90,25.2,2.0,3.8%,61.5%,8.0%,80.0%,57.1%,47.4%
2019 Lille CH R16,L vs Gombos,0.98,0.63,43.1,2.2,6.9%,44.8%,13.8%,48.3%,35.7%,33.3%
2019 Lille CH R32,W vs Otte,0.91,1.17,66.0,5.8,4.9%,63.4%,2.6%,63.2%,44.6%,49.1%
2019 Lille CH R64,W vs Masur,1.40,1.35,50.5,4.1,5.3%,68.4%,14.7%,55.9%,28.9%,44.1%
2019 Drummondville CH QF,L vs Berankis,0.84,0.69,55.6,2.4,17.1%,62.9%,9.7%,71.0%,22.2%,33.3%
2019 Drummondville CH R16,W vs Brouwer,0.93,1.20,63.1,2.3,7.5%,73.6%,13.0%,58.7%,49.2%,36.2%
2019 Drummondville CH R32,W vs Sels,1.17,2.62,35.1,2.0,9.1%,72.7%,5.3%,84.2%,46.4%,52.2%
2019 Pau CH R32,L vs Ymer,0.88,0.81,61.2,4.1,6.7%,53.3%,4.5%,61.4%,30.8%,48.6%
2019 (34 matches),,1.06,1.18,53.0,2.7,7.5%,65.0%,8.3%,63.8%,38.7%,41.1%
2018 (4 matches),,1.06,0.96,51.2,2.9,7.9%,63.6%,8.0%,63.5%,33.8%,32.9%
2017 (2 matches),,0.76,0.51,36.5,2.2,4.1%,61.2%,9.5%,54.8%,29.8%,25.5%
2016 (5 matches),,1.26,1.28,53.7,2.5,6.5%,63.4%,10.1%,64.3%,35.9%,37.6%
Career (45 matches),,1.07,1.15,52.4,2.7,7.3%,64.6%,8.5%,63.6%,37.6%,39.4%
