Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,1,2,33.3%,3-5,37.5%,43-42,50.6%,1-2,33.3%,3,70.7%,31.7%,5.7%,3.8%,57.5%,69.3%,47.7%,60.2%,41.5%,50.4%,1.04,QF (Phoenix)
2025,20,11,9,55.0%,25-21,54.3%,234-216,52.0%,4-3,57.1%,20,75.8%,28.4%,4.9%,3.1%,61.5%,69.9%,50.7%,62.5%,41.5%,51.5%,1.11,F (Newport)
2024,5,2,3,40.0%,4-7,36.4%,41-54,43.2%,1-0,100.0%,5,70.2%,14.9%,3.8%,3.1%,63.9%,63.0%,55.8%,60.4%,32.4%,46.2%,0.82,QF (Rennes)
2023,5,1,4,20.0%,5-9,35.7%,66-75,46.8%,0-1,0.0%,5,62.9%,31.4%,3.7%,1.5%,60.8%,61.8%,43.4%,54.6%,40.9%,48.0%,0.90,R16 (3x)
2022,1,0,1,0.0%,1-2,33.3%,11-14,44.0%,0-0,-,1,66.7%,23.1%,4.0%,4.0%,60.0%,68.9%,36.7%,56.0%,38.8%,46.9%,0.88,R32 (Surbiton)
2020,5,5,0,100.0%,10-0,100.0%,60-24,71.4%,0-0,-,5,92.9%,50.0%,10.2%,5.7%,53.5%,81.7%,60.5%,71.8%,50.5%,60.3%,1.79,W (Monterrey)
2019,5,2,3,40.0%,6-6,50.0%,55-57,49.1%,0-0,-,5,64.3%,33.9%,3.8%,2.1%,62.3%,60.1%,51.0%,56.7%,40.8%,49.2%,0.94,QF (Bordeaux)
2017,10,10,0,100.0%,20-1,95.2%,126-69,64.6%,0-0,-,10,90.6%,39.4%,9.8%,2.0%,63.3%,77.1%,60.0%,70.8%,45.8%,57.7%,1.57,W (2x)
2016,8,6,2,75.0%,14-5,73.7%,103-67,60.6%,0-0,-,8,82.4%,38.8%,9.9%,3.4%,54.2%,74.7%,56.8%,66.5%,44.3%,55.1%,1.32,W (Noumea)
2015,8,6,2,75.0%,12-6,66.7%,99-84,54.1%,2-1,66.7%,8,81.1%,26.7%,3.8%,1.7%,63.4%,69.4%,55.5%,64.3%,38.1%,51.4%,1.07,SF (2x)
2014,31,29,2,93.5%,56-12,82.4%,384-214,64.2%,2-1,66.7%,30,88.6%,40.1%,8.4%,2.2%,63.5%,75.8%,54.9%,68.2%,45.8%,56.4%,1.44,W (5x)
2013,29,20,9,69.0%,45-25,64.3%,365-325,52.9%,8-6,57.1%,29,80.5%,25.1%,6.7%,3.9%,61.2%,72.4%,50.4%,63.9%,38.5%,51.2%,1.06,W (Sarajevo)
2012,38,23,15,60.5%,49-36,57.6%,434-387,52.9%,9-8,52.9%,37,78.0%,27.3%,7.4%,4.0%,59.2%,72.3%,50.4%,63.4%,39.3%,51.4%,1.07,W (Noumea)
2011,11,5,6,45.5%,13-13,50.0%,130-128,50.4%,4-2,66.7%,11,80.8%,19.7%,8.6%,4.0%,58.0%,74.5%,52.1%,65.1%,36.3%,50.5%,1.04,QF (Bratislava)
2010,41,28,13,68.3%,60-31,65.9%,468-394,54.3%,4-3,57.1%,40,80.4%,28.1%,7.2%,3.3%,60.6%,72.5%,53.6%,65.0%,40.1%,52.2%,1.15,W (2x)
2009,37,21,16,56.8%,51-34,60.0%,415-377,52.4%,9-1,90.0%,0,,,,,,,,,,,,F (2x)
2008,39,23,16,59.0%,54-38,58.7%,462-406,53.2%,7-6,53.8%,0,,,,,,,,,,,,W (Jersey)
2007,5,1,4,20.0%,2-9,18.2%,44-61,41.9%,0-0,-,0,,,,,,,,,,,,R16 (Shrewsbury)
2006,2,0,2,0.0%,0-4,0.0%,13-24,35.1%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,303,194,109,64.0%,430-264,62.0%,3553-3018,54.1%,51-34,60.0%,217,80.0%,29.8%,7.0%,3.3%,60.7%,72.0%,52.3%,64.3%,40.8%,52.3%,1.14,
