Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,6,8,42.9%,15-20,42.9%,165-180,47.8%,3-3,50.0%,14,79.9%,15.9%,8.5%,2.5%,62.4%,72.7%,49.4%,63.9%,32.0%,48.4%,0.89,F (Montpellier)
2025,28,13,15,46.4%,34-38,47.2%,364-364,50.0%,5-10,33.3%,28,80.5%,20.8%,6.5%,2.3%,58.6%,72.0%,52.6%,64.0%,36.3%,50.2%,1.01,R16 (5x)
2024,47,16,31,34.0%,47-78,37.6%,543-647,45.6%,6-13,31.6%,46,74.6%,17.7%,5.8%,2.9%,59.5%,67.8%,51.1%,61.0%,34.1%,47.6%,0.87,SF (2x)
2023,67,43,24,64.2%,97-68,58.8%,868-780,52.7%,17-18,48.6%,66,80.2%,25.5%,6.5%,2.9%,60.6%,71.2%,53.3%,64.2%,38.1%,51.1%,1.06,W (3x)
2022,54,28,26,51.9%,68-68,50.0%,655-660,49.8%,11-11,50.0%,53,79.7%,19.9%,7.2%,2.8%,60.8%,70.7%,54.7%,64.4%,36.5%,50.1%,1.03,W (Winston-Salem)
2021,40,14,26,35.0%,36-60,37.5%,422-507,45.4%,7-6,53.8%,40,74.9%,15.7%,5.1%,3.5%,58.6%,69.7%,48.8%,61.0%,33.9%,47.7%,0.87,SF (Mallorca)
2020,31,14,17,45.2%,39-43,47.6%,396-398,49.9%,8-7,53.3%,31,76.2%,23.4%,6.2%,3.6%,57.9%,70.8%,49.9%,62.0%,38.1%,50.1%,1.00,F (Nur-Sultan)
2019,52,27,25,51.9%,62-65,48.8%,627-604,50.9%,9-12,42.9%,52,78.3%,23.9%,7.1%,2.9%,60.1%,70.4%,52.1%,63.1%,37.9%,50.6%,1.03,W (s Hertogenbosch)
2018,57,26,31,45.6%,69-80,46.3%,705-779,47.5%,16-10,61.5%,57,76.3%,18.8%,6.1%,3.3%,63.1%,69.2%,50.9%,62.5%,35.5%,49.1%,0.95,F (2x)
2017,60,33,27,55.0%,78-74,51.3%,762-714,51.6%,10-15,40.0%,60,77.5%,26.0%,5.3%,3.1%,60.2%,68.7%,52.5%,62.3%,39.1%,50.6%,1.04,F (2x)
2016,54,26,28,48.1%,63-72,46.7%,647-661,49.5%,7-15,31.8%,54,75.5%,24.0%,6.4%,4.1%,59.7%,70.4%,48.6%,61.6%,37.7%,49.7%,0.98,SF (Nice)
2015,58,28,30,48.3%,73-69,51.4%,698-686,50.4%,12-16,42.9%,57,78.1%,23.1%,5.8%,3.3%,61.4%,70.8%,52.1%,63.6%,37.2%,50.2%,1.02,F (2x)
2014,38,16,22,42.1%,49-54,47.6%,487-490,49.8%,3-9,25.0%,38,75.3%,25.2%,6.1%,3.3%,62.3%,67.7%,51.4%,61.6%,38.0%,49.9%,0.99,QF (Stockholm)
2013,26,10,16,38.5%,28-40,41.2%,311-339,47.8%,2-7,22.2%,26,78.6%,18.5%,6.8%,3.1%,60.5%,69.3%,51.3%,62.2%,34.5%,48.6%,0.91,QF (2x)
2012,8,1,7,12.5%,3-15,16.7%,61-102,37.4%,0-1,0.0%,8,60.5%,14.6%,5.7%,4.1%,60.0%,65.7%,40.2%,55.5%,32.8%,44.2%,0.74,R16 (Auckland)
2011,40,17,23,42.5%,43-57,43.0%,452-531,46.0%,14-9,60.9%,40,71.0%,20.6%,4.1%,3.3%,59.5%,66.9%,49.1%,59.7%,36.2%,48.1%,0.90,SF (Johannesburg)
2010,6,2,4,33.3%,6-12,33.3%,75-98,43.4%,2-2,50.0%,6,72.3%,15.1%,7.3%,3.1%,59.7%,68.4%,47.7%,60.1%,33.1%,46.8%,0.83,R16 (Montpellier)
2009,4,0,4,0.0%,0-11,0.0%,27-67,28.7%,0-1,0.0%,4,48.9%,8.7%,7.2%,5.2%,53.1%,61.7%,37.8%,50.5%,29.5%,40.4%,0.60,R32 (Metz)
2008,6,3,3,50.0%,6-7,46.2%,60-69,46.5%,1-2,33.3%,6,74.6%,19.0%,5.3%,3.3%,59.1%,68.4%,49.7%,60.8%,34.5%,48.0%,0.88,SF (Metz)
Career,690,323,367,46.8%,816-931,46.7%,8325-8676,49.0%,133-167,44.3%,686,76.7%,21.6%,6.1%,3.2%,60.3%,69.7%,51.1%,62.3%,36.6%,49.5%,0.97,
