Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami R128,W vs Zhang,1.10,1.88,42.9,2.2,20.0%,68.0%,13.6%,77.3%,42.9%,52.0%
2026 Indian Wells R128,L vs Berrettini,0.96,0.81,66.3,4.7,8.3%,65.0%,1.9%,56.6%,48.1%,15.2%
2026 Montpellier F,L vs Auger Aliassime,0.87,0.52,49.2,2.0,8.6%,71.4%,3.6%,57.1%,12.9%,29.6%
2026 Montpellier R32,W vs Martinez,1.19,1.76,43.4,2.4,21.2%,75.8%,21.9%,75.0%,36.7%,36.0%
2026 Australian Open R128,L vs Hijikata,0.91,0.59,31.6,2.2,2.6%,47.4%,16.7%,52.8%,37.8%,27.3%
2025 US Open R128,W vs Griekspoor,0.91,1.58,33.2,2.1,13.6%,70.5%,19.0%,73.8%,53.8%,42.6%
2025 Cincinnati R16,L vs Sinner,0.94,0.57,51.7,2.1,11.6%,62.8%,12.5%,62.5%,24.2%,20.7%
2025 Montpellier R32,L vs Gasquet,0.79,0.41,33.5,2.2,0.0%,62.1%,3.7%,48.1%,23.1%,22.7%
2025 Australian Open R128,L vs Khachanov,1.14,0.69,31.6,2.8,5.5%,54.5%,2.0%,51.0%,28.6%,28.2%
2024 Chengdu QF,L vs Musetti,0.92,0.73,50.9,2.3,6.8%,59.1%,7.5%,65.0%,29.8%,31.0%
2024 US Open R64,L vs Goffin,1.01,0.85,49.3,4.5,2.6%,44.2%,4.4%,60.3%,38.5%,42.6%
2024 US Open R128,W vs Coric,1.26,1.64,30.7,2.1,4.3%,63.0%,5.1%,71.8%,47.5%,37.8%
2024 Wimbledon R128,L vs Monfils,0.93,0.74,42.6,2.4,1.4%,70.3%,0.0%,55.2%,27.4%,31.6%
2024 Queen's Club R32,L vs Dimitrov,0.96,0.39,37.8,2.0,0.0%,48.0%,8.0%,44.0%,9.1%,36.8%
2024 Indian Wells R32,L vs Dimitrov,0.97,0.43,38.5,2.0,9.4%,53.1%,3.2%,61.3%,20.0%,18.2%
2024 Indian Wells R64,W vs Machac,1.18,1.84,36.8,2.4,6.5%,71.0%,11.1%,63.0%,51.9%,50.0%
2024 Dallas SF,L vs Giron,0.91,0.36,33.8,2.0,10.3%,51.7%,7.7%,50.0%,18.2%,21.1%
2024 Australian Open R16,L vs Djokovic,0.94,0.41,23.1,2.2,0.0%,38.7%,3.7%,48.1%,11.1%,39.4%
2024 Australian Open R32,W vs Shelton,1.15,1.09,59.5,5.0,6.2%,53.6%,3.3%,65.9%,43.6%,32.1%
2024 Australian Open R128,W vs Wawrinka,1.00,1.26,45.1,8.3,10.0%,71.4%,11.5%,63.9%,39.2%,42.2%
2026 (5 matches),,0.99,0.91,48.4,2.5,11.0%,64.9%,10.5%,62.0%,37.2%,29.3%
2025 (4 matches),,0.96,0.81,37.1,2.3,8.2%,62.0%,9.4%,59.4%,35.3%,30.7%
2024 (13 matches),,1.02,0.83,43.9,2.5,5.0%,57.8%,5.4%,60.3%,32.8%,34.7%
2023 (22 matches),,1.07,1.05,51.8,2.9,4.9%,62.6%,7.2%,65.4%,33.9%,37.5%
2022 (16 matches),,0.99,0.90,45.5,2.5,5.5%,63.2%,7.1%,63.5%,34.0%,32.8%
Career (471 matches),,1.02,1.01,49.7,2.7,4.4%,61.0%,6.5%,64.1%,36.3%,37.8%
