Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami Masters R128,W vs Zhang,22,16,1.4,22.0%,16.0%,14,16,0.9,16.1%,18.4%,5.7%,8.0%,0.5,12.0%,23.0%
2026 Indian Wells Masters R128,L vs Berrettini,27,30,0.9,12.7%,14.1%,21,28,0.8,11.2%,14.9%,8.0%,2.1%,0.9,21.1%,22.5%
2026 Montpellier F,L vs Auger Aliassime,13,14,0.9,10.7%,11.6%,9,13,0.7,8.8%,12.7%,5.9%,2.9%,2.3,28.9%,12.4%
2026 Montpellier R32,W vs Martinez,31,31,1.0,25.8%,25.8%,17,30,0.6,16.5%,29.1%,10.7%,5.8%,0.4,5.0%,13.3%
2026 Australian Open R128,L vs Hijikata,17,30,0.6,10.4%,18.4%,10,27,0.4,6.8%,18.5%,4.8%,2.1%,1.5,27.0%,17.8%
2025 US Open R128,W vs Griekspoor,32,21,1.5,17.3%,11.4%,18,18,1.0,12.5%,12.5%,6.9%,4.2%,0.7,18.4%,25.4%
2025 Cincinnati Masters R16,L vs Sinner,17,25,0.7,11.7%,17.2%,7,22,0.3,5.9%,18.6%,4.2%,1.7%,1.9,15.9%,8.3%
2025 Montpellier R32,L vs Gasquet,18,22,0.8,17.3%,21.2%,17,20,0.9,18.1%,21.3%,9.6%,4.3%,2.2,29.8%,13.5%
2025 Australian Open R128,L vs Khachanov,17,44,0.4,9.1%,23.5%,13,37,0.4,7.8%,22.3%,4.2%,3.0%,0.7,17.1%,24.1%
2024 Chengdu QF,L vs Musetti,25,36,0.7,14.5%,20.8%,19,33,0.6,12.3%,21.4%,5.2%,6.5%,1.4,16.8%,12.1%
2024 US Open R64,L vs Goffin,27,64,0.4,9.3%,22.0%,22,57,0.4,8.5%,21.9%,5.8%,2.3%,0.8,16.5%,20.6%
2024 US Open R128,W vs Coric,10,30,0.3,6.2%,18.5%,6,27,0.2,4.2%,18.9%,2.1%,2.1%,0.5,14.2%,30.9%
2024 Wimbledon R128,L vs Monfils,29,36,0.8,11.2%,13.8%,28,31,0.9,11.9%,13.1%,6.8%,4.7%,1.2,20.8%,17.3%
2024 Queen's Club R32,L vs Dimitrov,9,21,0.4,9.9%,23.1%,7,19,0.4,9.6%,26.0%,2.7%,4.1%,2.5,33.0%,13.2%
2024 Indian Wells Masters R32,L vs Dimitrov,11,23,0.5,10.0%,20.9%,7,20,0.4,7.6%,21.7%,4.3%,3.3%,1.2,19.1%,15.5%
2024 Indian Wells Masters R64,W vs Machac,16,13,1.2,14.7%,11.9%,11,11,1.0,11.5%,11.5%,7.3%,4.2%,0.4,13.8%,33.0%
2024 Dallas SF,L vs Giron,16,22,0.7,16.7%,22.9%,11,20,0.6,12.6%,23.0%,5.7%,2.3%,1.5,28.1%,18.8%
2024 Australian Open R16,L vs Djokovic,11,28,0.4,8.7%,22.0%,10,28,0.4,9.6%,26.9%,2.9%,6.7%,2.8,22.0%,7.9%
2024 Australian Open R32,W vs Shelton,47,49,1.0,12.8%,13.4%,38,40,1.0,11.7%,12.3%,7.4%,4.3%,1.0,20.8%,21.0%
2024 Australian Open R128,W vs Wawrinka,38,48,0.8,14.1%,17.8%,24,42,0.6,10.3%,17.9%,4.7%,3.8%,0.7,17.5%,25.7%
Career (156 matches),,3670,4730,0.8,13.1%,16.9%,2893,4349,0.7,11.7%,17.6%,5.7%,3.5%,0.9,17.5%,19.0%
