Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Pemra Ozgen [TUR],1,4,20.0%,0,0,0,-,2014,2024,0,,,,,,,,,,
4,Eden Silva [GBR],1,3,25.0%,1,0,1,0.0%,2014,2024,1,0.77,4.0%,6.1%,54.5%,61.1%,48.9%,55.6%,34.4%,50.0%,60.0%
4,Raluka Serban [CYP],2,2,50.0%,3,2,1,66.7%,2013,2021,0,,,,,,,,,,
3,Carole Monnet [FRA],2,1,66.7%,0,0,0,-,2021,2024,0,,,,,,,,,,
3,Anastasia Kulikova [FIN],2,1,66.7%,2,1,1,50.0%,2021,2024,0,,,,,,,,,,
3,Gabriella Da Silva Fick [AUS],0,3,0.0%,1,0,1,0.0%,2023,2024,0,,,,,,,,,,
3,Lauryn John Baptiste [GBR],1,2,33.3%,1,1,0,100.0%,2016,2024,0,,,,,,,,,,
3,Valentina Ryser [SUI],0,3,0.0%,2,0,2,0.0%,2023,2024,0,,,,,,,,,,
3,Katy Dunne [GBR],2,1,66.7%,0,0,0,-,2023,2024,0,,,,,,,,,,
3,Urszula Radwanska [POL],1,2,33.3%,1,0,1,0.0%,2019,2022,0,,,,,,,,,,
3,Karman Thandi [IND],0,3,0.0%,0,0,0,-,2017,2022,0,,,,,,,,,,
3,Olivia Gadecki [AUS],1,2,33.3%,2,1,1,50.0%,2021,2022,1,0.91,0.9%,4.4%,62.8%,67.6%,54.8%,62.8%,33.6%,42.9%,50.0%
3,Freya Christie [GBR],2,1,66.7%,1,0,1,0.0%,2018,2022,0,,,,,,,,,,
3,Laura Ioana Andrei [ROU],1,2,33.3%,1,1,0,100.0%,2017,2019,0,,,,,,,,,,
3,Julia Wachaczyk [GER],1,2,33.3%,1,0,1,0.0%,2015,2017,0,,,,,,,,,,
