Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-10-20),1193,10,,,,,,,,,1000,36,,
2024,434,132,418,1302,378,1305,,,256,1208,149,540
2023,429,136,361,1301,330,1291,340,1274,,,,
2022,455,95,317,1338,295,1337,,,247,1262,,
2021,319,205,,,,,,,,,,
2020,628,52,,,,,,,,,203,419
2019,668,39,,,,,,,,,166,474
2018,441,65,,,,,,,,,197,346
2017,631,37,,,,,,,,,355,161
2016,738,23,,,,,,,,,479,93
2015,856,15,,,,,,,,,467,92
2014,1027,7,,,,,,,,,905,18
2013,1249,3,,,,,,,,,1111,12
