Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Woking QF,L vs Pattinama Kerkhove,40% (4/10),50% (2/4),0/3,78% (7/9),43% (3/7),0/1,0/0,0/1,0/0,0/1
2019 W25 Palmela R16,L vs Silva,31% (5/16),80% (4/5),2/5,41% (7/17),14% (1/7),2/4,1/2,1/1,0/0,1/1
2019 W25 Obidos R16,L vs Galfi,40% (4/10),100% (4/4),3/6,70% (7/10),14% (1/7),1/4,0/0,2/2,0/0,1/1
2019 W25 Obidos R32,W vs Detiuc,56% (5/9),80% (4/5),0/1,50% (5/10),80% (4/5),3/3,1/2,0/0,1/1,0/0
2019 W25 Obidos R32,L vs Galfi,14% (1/7),100% (1/1),0/4,75% (6/8),0% (0/6),0/1,0/0,1/3,0/0,1/2
2017 Zawada Near Opole $25K QF,L vs Chwalinska,25% (2/8),0% (0/2),0/3,44% (4/9),0% (0/4),0/0,0/0,0/1,0/0,0/1
2017 Zawada Near Opole $25K R16,W vs Lesniak,38% (6/16),83% (5/6),1/5,44% (7/16),29% (2/7),2/4,1/1,1/1,1/1,1/1
2017 Zawada Near Opole $25K R32,W vs Wysoczanska,83% (5/6),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2017 Shrewsbury $25K R16,L vs Ozgen,36% (4/11),100% (4/4),1/5,55% (6/11),17% (1/6),2/3,0/0,1/1,0/0,0/0
2017 Sunderland $15K R16,L vs Wargnier,30% (3/10),100% (3/3),1/4,60% (6/10),17% (1/6),2/3,0/0,1/2,0/0,0/1
2017 Sunderland $15K R32,W vs Andrei,45% (5/11),100% (5/5),2/3,45% (5/11),20% (1/5),3/4,0/1,1/1,0/0,0/0
2017 Wirral $15K QF,L vs Lumsden,11% (1/9),0% (0/1),0/3,60% (6/10),33% (2/6),0/0,0/0,0/1,0/0,0/1
2017 Wirral $15K R16,W vs Stefanini,63% (5/8),100% (5/5),1/1,38% (3/8),67% (2/3),4/4,1/1,0/0,0/0,0/0
2017 Wirral $15K R32,W vs Stadler,50% (5/10),60% (3/5),1/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2017 Joue Les Tours $25K R32,L vs Von Deichmann,19% (3/16),33% (1/3),1/2,38% (6/16),50% (3/6),1/1,0/0,1/2,0/0,0/1
2017 Cherboug en Cotentin $25K QF,L vs Albie,22% (2/9),50% (1/2),1/4,44% (4/9),0% (0/4),1/1,0/0,2/2,0/0,1/1
2017 Cherboug en Cotentin $25K R16,W vs Honcova,86% (6/7),83% (5/6),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2017 Cherboug en Cotentin $25K R32,W vs Heise,75% (6/8),67% (4/6),1/1,44% (4/9),75% (3/4),3/3,1/1,0/0,1/1,0/0
2017 Chiswick $25K R32,W vs Miyazaki,63% (5/8),100% (5/5),1/1,63% (5/8),80% (4/5),3/3,0/1,0/0,0/1,0/0
2017 Dublin $15K QF,L vs Gleason,11% (1/9),100% (1/1),1/4,44% (4/9),0% (0/4),1/1,0/0,2/2,0/0,1/1
2019 (5 matches),,36.5%,78.9%,26.3%,59.3%,28.1%,46.2%,50.0%,57.1%,100.0%,60.0%
2017 (25 matches),,42.7%,77.1%,31.9%,47.6%,31.4%,78.6%,83.3%,47.4%,80.0%,27.3%
2016 (6 matches),,50.7%,78.4%,48.3%,54.8%,20.0%,59.3%,60.0%,25.0%,50.0%,50.0%
2015 (3 matches),,56.7%,70.6%,45.5%,41.9%,7.7%,77.8%,0.0%,66.7%,0.0%,50.0%
2014 (3 matches),,48.0%,66.7%,35.7%,75.0%,9.5%,37.5%,0.0%,20.0%,-,0.0%
Career (47 matches),,44.4%,75.5%,35.0%,52.1%,24.6%,68.1%,65.6%,44.9%,68.8%,35.7%
