Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,41,16,25,39.0%,40-57,41.2%,444-484,47.8%,4-11,26.7%,0,,,,,,,,,,,,QF (5x)
2023,42,19,23,45.2%,43-51,45.7%,425-464,47.8%,8-5,61.5%,0,,,,,,,,,,,,SF (W25 Foxhills)
2022,29,13,16,44.8%,31-36,46.3%,294-311,48.6%,1-5,16.7%,0,,,,,,,,,,,,SF (W25 Montemor-O-Novo)
2021,28,16,12,57.1%,33-29,53.2%,287-269,51.6%,2-1,66.7%,0,,,,,,,,,,,,W (W25 Jablonec nad Nisou)
2019,15,5,10,33.3%,12-22,35.3%,148-175,45.8%,3-0,100.0%,0,,,,,,,,,,,,QF (W25 Woking)
2018,23,10,13,43.5%,25-31,44.6%,258-281,47.9%,3-2,60.0%,0,,,,,,,,,,,,QF (4x)
2017,36,15,21,41.7%,36-45,44.4%,352-388,47.6%,4-4,50.0%,0,,,,,,,,,,,,QF (4x)
2016,30,15,15,50.0%,31-33,48.4%,301-313,49.0%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
2015,15,4,11,26.7%,11-23,32.4%,143-166,46.3%,0-3,0.0%,0,,,,,,,,,,,,R16 (4x)
2014,9,2,7,22.2%,6-15,28.6%,77-114,40.3%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2013,6,2,4,33.3%,5-8,38.5%,55-66,45.5%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2011,1,0,1,0.0%,0-2,0.0%,0-12,0.0%,0-0,-,0,,,,,,,,,,,,R32 (Wrexham 10K)
Career,275,117,158,42.5%,273-352,43.7%,2784-3043,47.8%,29-34,46.0%,0,,,,,,,,,,,,
