Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Matteo Viola [ITA],4,5,44.4%,3,2,1,66.7%,2008,2021,6,1.03,4.2%,4.6%,57.8%,69.1%,45.0%,58.9%,42.2%,47.7%,39.2%
8,Salvatore Caruso [ITA],4,4,50.0%,2,2,0,100.0%,2013,2022,6,1.00,3.5%,2.5%,57.5%,62.4%,51.0%,57.5%,42.6%,52.7%,59.5%
8,Adrian Menendez Maceiras [ESP],3,5,37.5%,7,2,5,28.6%,2006,2019,5,1.00,6.3%,1.9%,61.3%,68.2%,55.1%,63.1%,37.0%,62.9%,31.6%
7,Luca Vanni [ITA],3,4,42.9%,3,0,3,0.0%,2006,2020,4,0.87,4.9%,4.9%,53.8%,73.9%,54.1%,64.8%,30.6%,73.9%,23.1%
7,Gerard Granollers [ESP],6,1,85.7%,2,1,1,50.0%,2008,2019,4,1.31,7.4%,2.0%,58.4%,77.0%,53.2%,67.1%,43.1%,82.4%,53.8%
6,Calvin Hemery [FRA],3,3,50.0%,2,2,0,100.0%,2013,2022,4,1.02,4.2%,3.1%,60.2%,74.4%,50.5%,64.9%,35.8%,60.9%,45.0%
6,Taro Daniel [JPN],2,4,33.3%,1,0,1,0.0%,2012,2022,5,0.91,4.4%,1.8%,60.6%,66.0%,50.0%,59.7%,36.6%,55.6%,27.9%
6,Thomas Fabbiano [ITA],3,3,50.0%,1,1,0,100.0%,2007,2021,1,1.14,2.8%,1.4%,64.8%,78.3%,36.0%,63.4%,41.9%,25.0%,83.3%
6,Filippo Volandri [ITA],1,5,16.7%,1,1,0,100.0%,2013,2016,6,0.88,4.5%,3.5%,56.8%,64.3%,45.7%,56.3%,38.7%,39.2%,46.0%
6,Dustin Brown [GER],0,6,0.0%,3,1,2,33.3%,2008,2015,3,0.77,2.7%,4.9%,59.7%,68.1%,46.2%,59.3%,31.3%,56.0%,20.0%
6,Guillermo Olaso [ESP],5,1,83.3%,2,2,0,100.0%,2008,2013,1,1.49,3.4%,5.2%,58.6%,73.5%,62.5%,69.0%,46.2%,0.0%,100.0%
5,Nikola Milojevic [SRB],2,3,40.0%,4,2,2,50.0%,2018,2022,5,0.93,2.5%,3.7%,61.7%,61.0%,52.4%,57.7%,39.3%,55.9%,41.4%
5,Malek Jaziri [TUN],1,4,20.0%,0,0,0,-,2005,2020,3,0.95,5.2%,7.6%,54.7%,62.8%,51.3%,57.6%,40.2%,52.2%,43.8%
5,Roberto Marcora [ITA],2,3,40.0%,2,1,1,50.0%,2011,2019,3,0.82,4.0%,3.2%,62.5%,69.7%,48.4%,61.7%,31.3%,57.9%,50.0%
5,Carlos Berlocq [ARG],0,5,0.0%,2,0,2,0.0%,2010,2019,5,0.58,1.2%,2.4%,62.8%,60.2%,41.8%,53.4%,27.1%,57.4%,23.8%
