Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,11,4,7,36.4%,5,3,2,60.0%,2010,2022,Q3,10,1.00,3.8%,3.4%,61.0%,70.1%,52.5%,63.3%,36.8%,57.6%,29.6%
Roland Garros,6,Clay,15,9,6,60.0%,6,3,3,50.0%,2010,2022,R64,12,0.99,3.4%,1.8%,62.7%,69.2%,54.0%,63.5%,36.1%,61.9%,39.1%
Wimbledon,6,Grass,13,7,6,53.8%,8,3,5,37.5%,2014,2022,R128,5,1.02,4.3%,2.4%,61.6%,68.5%,60.1%,65.2%,35.4%,65.2%,50.0%
US Open,8,Hard,11,3,8,27.3%,4,1,3,25.0%,2011,2022,Q3,8,0.88,4.9%,2.7%,60.6%,68.2%,52.2%,61.9%,33.5%,71.8%,32.6%
Stockholm,3,Hard,6,3,3,50.0%,2,2,0,100.0%,2014,2018,Q3,6,1.03,8.2%,2.6%,59.1%,69.8%,53.7%,63.2%,37.7%,64.3%,29.2%
Rome Masters,3,Clay,6,3,3,50.0%,1,1,0,100.0%,2015,2017,R64,6,0.89,4.4%,3.3%,59.4%,67.7%,50.3%,60.6%,35.0%,68.9%,43.3%
Bastad,2,Clay,7,5,2,71.4%,1,1,0,100.0%,2015,2016,QF,4,0.96,2.4%,5.2%,54.4%,65.9%,47.3%,57.4%,41.0%,52.9%,35.0%
Estoril,2,Clay,5,3,2,60.0%,2,1,1,50.0%,2009,2016,R32,3,0.99,6.5%,2.5%,54.5%,70.9%,46.0%,59.6%,39.9%,68.0%,60.0%
Zagreb,2,Hard,3,1,2,33.3%,1,1,0,100.0%,2010,2014,Q2,3,0.79,3.6%,5.5%,65.9%,64.1%,48.0%,58.6%,32.6%,60.0%,41.7%
Belgrade,2,Clay,3,1,2,33.3%,0,0,0,-,2010,2012,Q3,3,0.80,1.4%,4.9%,68.1%,54.1%,47.8%,52.1%,38.1%,45.0%,53.8%
