Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,1,0,1,0.0%,1-2,33.3%,12-17,41.4%,0-0,-,1,57.1%,26.7%,2.1%,1.1%,64.9%,59.0%,45.5%,54.3%,39.5%,47.2%,0.86
Clay,12,4,8,33.3%,11-21,34.4%,134-170,44.1%,2-3,40.0%,12,69.1%,18.4%,4.2%,3.4%,57.8%,65.0%,48.6%,58.1%,35.9%,47.5%,0.86
Grass,1,0,1,0.0%,0-3,0.0%,14-19,42.4%,0-1,0.0%,1,87.5%,0.0%,9.0%,4.5%,53.9%,79.2%,61.0%,70.8%,16.9%,44.8%,0.58
Grand Slams,4,1,3,25.0%,3-11,21.4%,62-81,43.4%,2-3,40.0%,4,79.7%,7.1%,7.0%,3.4%,59.3%,71.8%,55.0%,64.9%,30.0%,47.4%,0.86
Masters,1,0,1,0.0%,1-2,33.3%,10-17,37.0%,0-0,-,1,57.1%,15.4%,4.5%,1.8%,56.4%,56.5%,43.8%,50.9%,29.2%,42.9%,0.60
Other Tours,9,3,6,33.3%,8-13,38.1%,88-108,44.9%,0-1,0.0%,9,64.6%,25.0%,2.6%,3.5%,57.5%,62.6%,46.9%,55.9%,38.8%,47.8%,0.88
Best of 5,4,1,3,25.0%,3-11,21.4%,62-81,43.4%,2-3,40.0%,4,79.7%,7.1%,7.0%,3.4%,59.3%,71.8%,55.0%,64.9%,30.0%,47.4%,0.86
Best of 3,10,3,7,30.0%,9-15,37.5%,98-125,43.9%,0-1,0.0%,10,63.7%,23.9%,2.9%,3.3%,57.4%,61.8%,46.4%,55.2%,37.8%,47.2%,0.85
Quarter-finals,1,0,1,0.0%,1-2,33.3%,12-18,40.0%,0-0,-,1,46.7%,33.3%,1.0%,9.2%,51.0%,60.0%,39.6%,50.0%,43.4%,46.7%,0.87
vs Righties,13,4,9,30.8%,11-24,31.4%,148-188,44.0%,2-4,33.3%,13,71.9%,15.9%,4.7%,2.8%,58.7%,65.8%,50.4%,59.5%,33.9%,47.4%,0.84
vs Lefties,1,0,1,0.0%,1-2,33.3%,12-18,40.0%,0-0,-,1,46.7%,33.3%,1.0%,9.2%,51.0%,60.0%,39.6%,50.0%,43.4%,46.7%,0.87
vs Top 10,1,0,1,0.0%,0-3,0.0%,8-19,29.6%,0-1,0.0%,1,61.5%,0.0%,3.6%,6.0%,64.3%,63.0%,40.0%,54.8%,24.7%,40.4%,0.55
