Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,426,253,173,59.4%,596-472,55.8%,5695-5278,51.9%,150-126,54.3%,414,86.8%,16.2%,16.1%,3.9%,64.0%,77.1%,53.0%,68.4%,34.0%,51.1%,1.08
Clay,112,59,53,52.7%,156-144,52.0%,1553-1482,51.2%,33-29,53.2%,110,83.9%,18.0%,11.8%,3.3%,65.0%,74.1%,51.3%,66.2%,35.5%,50.8%,1.05
Grass,76,47,29,61.8%,132-96,57.9%,1265-1187,51.6%,36-27,57.1%,76,89.3%,13.1%,19.2%,3.3%,65.9%,80.4%,54.0%,71.4%,32.8%,51.4%,1.15
Grand Slams,124,76,48,61.3%,260-198,56.8%,2456-2285,51.8%,58-49,54.2%,124,86.9%,16.0%,15.6%,3.5%,66.1%,77.3%,52.0%,68.7%,34.2%,51.2%,1.09
Masters,172,92,80,53.5%,196-187,51.2%,1984-1954,50.4%,58-39,59.8%,171,85.0%,15.4%,14.9%,3.6%,63.7%,75.8%,52.5%,67.3%,33.6%,50.5%,1.03
Other Tours,305,181,124,59.3%,401-314,56.1%,3857-3547,52.1%,98-91,51.9%,301,87.5%,16.4%,16.2%,3.9%,64.0%,77.5%,53.6%,68.8%,34.3%,51.3%,1.10
Best of 5,132,83,49,62.9%,281-207,57.6%,2624-2408,52.1%,62-52,54.4%,124,86.9%,16.0%,15.6%,3.5%,66.1%,77.3%,52.0%,68.7%,34.2%,51.2%,1.09
Best of 3,482,276,206,57.3%,603-505,54.4%,5889-5539,51.5%,157-130,54.7%,476,86.6%,16.1%,15.8%,3.8%,63.8%,76.9%,53.1%,68.3%,34.1%,51.0%,1.07
Finals,20,7,13,35.0%,20-31,39.2%,259-288,47.3%,9-9,50.0%,20,85.6%,9.0%,14.8%,4.0%,64.8%,76.1%,50.6%,67.1%,31.2%,49.0%,0.95
Semi-finals,32,20,12,62.5%,48-37,56.5%,467-441,51.4%,12-8,60.0%,32,87.6%,13.9%,18.4%,2.8%,64.5%,78.3%,54.7%,69.9%,32.8%,51.2%,1.09
Quarter-finals,70,31,39,44.3%,78-94,45.3%,893-909,49.6%,15-30,33.3%,70,85.3%,14.7%,14.8%,3.7%,63.8%,75.5%,51.0%,66.7%,32.8%,49.9%,0.98
vs Righties,519,294,225,56.6%,734-620,54.2%,7197-6838,51.3%,190-155,55.1%,511,86.4%,15.6%,15.8%,3.7%,64.2%,76.8%,52.6%,68.2%,33.8%,50.9%,1.06
vs Lefties,95,65,30,68.4%,150-92,62.0%,1316-1109,54.3%,29-27,51.8%,89,88.4%,19.0%,15.1%,3.6%,66.0%,78.3%,53.9%,70.0%,35.9%,52.3%,1.20
vs Top 10,91,19,72,20.9%,58-172,25.2%,1036-1358,43.3%,23-30,43.4%,89,77.3%,9.7%,13.3%,3.5%,64.4%,72.2%,45.9%,62.8%,30.1%,47.0%,0.81
