Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
18,Sam Querrey [USA],9,9,50.0%,17,9,8,52.9%,2007,2022,17,1.00,15.0%,4.5%,63.7%,77.2%,54.6%,69.0%,31.1%,62.9%,27.4%
13,John Isner [USA],4,9,30.8%,19,8,11,42.1%,2008,2022,13,1.01,16.4%,3.4%,67.7%,81.4%,60.2%,74.5%,25.7%,68.3%,15.6%
12,Novak Djokovic [SRB],2,10,16.7%,8,4,4,50.0%,2008,2021,11,0.70,14.1%,4.2%,62.2%,71.3%,41.7%,60.1%,27.9%,50.0%,12.2%
12,Tomas Berdych [CZE],0,12,0.0%,6,2,4,33.3%,2012,2014,12,0.81,14.1%,2.4%,67.0%,71.0%,44.2%,62.2%,30.8%,64.3%,27.5%
11,Richard Gasquet [FRA],4,7,36.4%,10,4,6,40.0%,2010,2018,11,0.93,14.8%,2.3%,65.4%,73.4%,50.3%,65.4%,32.3%,70.3%,34.0%
11,Donald Young [USA],6,5,54.5%,8,2,6,25.0%,2007,2015,8,1.17,13.2%,3.9%,68.5%,76.4%,48.8%,67.7%,37.7%,72.5%,46.8%
10,Steve Johnson [USA],5,5,50.0%,6,3,3,50.0%,2014,2022,10,1.11,20.1%,3.1%,61.5%,81.4%,55.6%,71.4%,31.7%,72.5%,30.2%
10,Kei Nishikori [JPN],4,6,40.0%,6,4,2,66.7%,2010,2018,10,1.04,16.1%,3.1%,64.0%,77.2%,53.3%,68.6%,32.5%,61.4%,30.8%
9,Adrian Mannarino [FRA],7,2,77.8%,3,1,2,33.3%,2008,2019,6,1.30,19.0%,4.1%,61.8%,79.0%,54.1%,69.5%,39.8%,64.0%,48.8%
9,Dominic Thiem [AUT],7,2,77.8%,10,7,3,70.0%,2014,2018,9,1.05,16.2%,3.6%,62.5%,78.5%,56.5%,70.3%,31.1%,68.4%,31.1%
9,Fernando Verdasco [ESP],4,5,44.4%,9,5,4,55.6%,2011,2018,9,1.00,12.8%,2.8%,69.9%,76.9%,47.5%,68.0%,31.9%,65.3%,23.6%
9,Grigor Dimitrov [BUL],3,6,33.3%,8,3,5,37.5%,2009,2018,8,0.89,13.1%,3.6%,68.7%,72.9%,48.6%,65.3%,31.0%,67.9%,32.4%
9,Stan Wawrinka [SUI],4,5,44.4%,7,5,2,71.4%,2010,2016,9,0.86,14.2%,4.5%,64.0%,74.8%,47.1%,64.8%,30.2%,70.8%,33.3%
8,Marin Cilic [CRO],1,7,12.5%,6,3,3,50.0%,2009,2021,8,0.83,9.5%,5.3%,63.6%,70.0%,41.6%,59.7%,33.3%,63.2%,31.3%
8,Andy Murray [GBR],2,6,25.0%,5,3,2,60.0%,2010,2016,8,0.85,11.0%,2.6%,64.4%,70.6%,41.4%,60.2%,33.7%,61.5%,48.6%
