Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2021 US Open R64,L vs Schwartzman,116.5,123.2,8.9,127.7,115.8,136,94,102.1,7.1,109.2,100.0,119,88
2021 US Open R128,W vs Vesely,118.2,124.4,8.5,128.1,117.2,139,99,104.6,6.7,109.9,101.5,122,92
2021 Wimbledon R64,L vs Djokovic,118.1,122.8,6.6,124.6,119.8,134,109,110.6,4.9,114.0,108.0,119,96
2020 US Open R128,L vs Zverev,118.6,125.3,7.6,129.7,120.7,137,109,105.9,5.1,109.4,100.9,114,94
2019 Wimbledon R32,L vs Pella,121.0,127.3,5.3,129.3,124.6,137,118,109.0,4.4,110.3,,117,101
2019 Wimbledon R64,W vs Tipsarevic,122.8,127.8,5.9,130.2,125.7,140,112,112.0,4.4,115.8,109.0,125,106
2019 Wimbledon R128,W vs Herbert,120.6,127.5,6.8,131.0,123.2,139,107,110.0,5.3,114.0,110.0,120,93
2018 US Open R16,L vs Thiem,116.6,122.8,9.7,127.3,117.2,135,91,102.3,6.7,106.1,94.0,121,89
2018 US Open R32,W vs Shapovalov,118.2,124.4,7.7,128.0,120.1,136,98,102.8,6.0,103.1,95.8,118,86
2018 US Open R64,W vs Chardy,119.1,126.9,6.1,128.9,120.6,138,112,105.8,5.7,107.0,112.0,115,91
2018 US Open R128,W vs Harrison,118.5,126.0,9.3,130.9,119.2,139,91,106.7,7.9,109.1,102.3,128,93
2018 Wimbledon F,L vs Djokovic,120.5,126.1,7.6,130.7,120.6,138,102,110.0,5.7,115.6,106.0,122,94
2018 Wimbledon SF,W vs Isner,119.9,124.4,7.3,127.7,118.0,137,96,108.2,5.2,109.6,104.7,122,94
2018 Wimbledon QF,W vs Federer,121.0,126.3,5.8,129.3,120.5,134,108,109.9,4.5,112.0,107.0,121,99
2018 Wimbledon R16,W vs Monfils,123.4,128.4,6.3,132.3,123.5,138,111,112.8,4.7,113.3,110.4,123,105
2018 Wimbledon R32,W vs Kohlschreiber,122.2,127.2,5.7,128.9,123.3,136,114,109.4,6.3,113.7,105.3,119,88
2018 Wimbledon R64,W vs Seppi,124.3,129.7,5.7,132.4,124.1,140,111,113.4,6.5,115.4,112.6,126,91
2018 Wimbledon R128,W vs Gombos,121.1,124.9,7.0,128.0,119.2,134,108,111.8,6.0,115.3,109.0,122,93
2017 US Open F,L vs Nadal,118.4,126.3,6.8,129.4,124.2,136,106,105.8,5.7,107.3,97.8,120,92
2017 US Open SF,W vs Carreno Busta,119.6,126.1,6.8,129.8,120.0,135,110,104.8,7.2,106.2,105.7,116,88
Career (76 matches),,117.8,124.2,7.8,129.0,120.4,140,62,106.3,6.2,110.2,103.4,129,68
