Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,4,2,2,50.0%,5-4,55.6%,43-44,49.4%,2-0,100.0%,4,78.6%,18.6%,15.5%,5.6%,64.8%,76.1%,43.0%,64.4%,37.0%,50.3%,1.04,QF (Newport)
2022,6,1,5,16.7%,5-11,31.3%,78-93,45.6%,2-4,33.3%,6,87.8%,4.8%,18.8%,3.5%,64.6%,78.8%,54.9%,70.3%,24.0%,47.4%,0.81,R16 (Dallas)
2021,26,13,13,50.0%,29-35,45.3%,346-362,48.9%,12-12,50.0%,26,87.8%,10.4%,20.2%,3.4%,63.8%,79.6%,50.0%,68.9%,31.1%,49.9%,1.00,W (Newport)
2020,20,10,10,50.0%,25-27,48.1%,263-267,49.6%,7-7,50.0%,20,83.0%,16.6%,14.9%,4.2%,63.6%,76.5%,48.1%,66.2%,32.9%,49.6%,0.97,SF (Vienna)
2019,11,7,4,63.6%,19-14,57.6%,171-157,52.1%,2-2,50.0%,11,86.4%,17.7%,16.0%,2.9%,63.0%,77.8%,52.0%,68.3%,35.8%,51.6%,1.13,QF (Miami Masters)
2018,73,53,20,72.6%,123-73,62.8%,1120-989,53.1%,39-21,65.0%,70,89.5%,15.6%,18.8%,3.1%,64.6%,79.6%,54.4%,70.7%,33.6%,51.9%,1.15,W (3x)
2017,53,32,21,60.4%,84-56,60.0%,781-670,53.8%,19-17,52.8%,53,90.4%,16.0%,16.9%,3.4%,64.6%,79.0%,54.3%,70.3%,34.9%,52.2%,1.17,F (2x)
2016,38,17,21,44.7%,44-47,48.4%,464-474,49.5%,12-12,50.0%,38,85.3%,13.5%,16.4%,5.6%,59.3%,77.1%,52.5%,67.1%,32.4%,49.8%,0.98,QF (6x)
2015,70,46,24,65.7%,112-71,61.2%,1009-915,52.4%,31-22,58.5%,70,88.6%,15.7%,18.7%,4.1%,63.4%,79.5%,53.6%,70.0%,33.9%,51.6%,1.13,W (Winston-Salem)
2014,63,39,24,61.9%,90-74,54.9%,855-795,51.8%,17-16,51.5%,62,85.9%,17.6%,14.0%,3.4%,66.0%,75.4%,51.0%,67.1%,34.6%,51.0%,1.05,F (2x)
2013,60,37,23,61.7%,90-67,57.3%,817-756,51.9%,19-16,54.3%,60,85.6%,18.0%,13.6%,3.8%,64.5%,75.9%,53.7%,68.0%,35.7%,51.5%,1.12,F (3x)
2012,57,31,26,54.4%,73-70,51.0%,751-716,51.2%,21-15,58.3%,56,85.4%,15.8%,14.0%,3.9%,63.6%,75.4%,53.3%,67.3%,34.5%,50.8%,1.06,W (Delray Beach)
2011,69,42,27,60.9%,104-74,58.4%,947-830,53.3%,17-19,47.2%,66,85.7%,20.1%,14.4%,2.7%,67.0%,75.2%,53.7%,68.1%,36.0%,51.9%,1.13,W (Johannesburg)
2010,32,14,18,43.8%,39-44,47.0%,422-433,49.4%,5-11,31.3%,32,82.8%,16.7%,11.9%,4.0%,66.3%,75.4%,50.0%,66.8%,33.7%,50.0%,1.02,SF (Atlanta)
2009,8,2,6,25.0%,5-14,26.3%,86-113,43.2%,3-2,60.0%,8,79.2%,7.1%,12.5%,4.2%,69.3%,72.9%,45.4%,64.5%,29.0%,46.8%,0.82,R16 (Lyon)
2008,23,13,10,56.5%,37-29,56.1%,355-321,52.5%,11-6,64.7%,17,85.6%,13.4%,10.3%,3.8%,64.9%,73.1%,56.5%,67.3%,33.4%,50.5%,1.02,F (Las Vegas)
2007,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,12.5%,1.8%,75.0%,54.8%,42.9%,51.8%,21.7%,38.2%,0.45,R64 (New Haven)
Career,614,359,255,58.5%,884-712,55.4%,8513-7947,51.7%,219-182,54.6%,600,86.7%,16.1%,15.7%,3.7%,64.5%,77.0%,52.8%,68.4%,34.1%,51.1%,1.08,
