Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,4,2,2,50.0%,5-4,55.6%,51-44,53.7%,1-2,33.3%,4,93.6%,13.3%,24.2%,1.7%,66.1%,81.2%,52.0%,71.3%,35.9%,53.1%,1.25,QF (Nottingham 1)
2010,21,16,5,76.2%,33-16,67.3%,275-206,57.2%,5-3,62.5%,21,87.3%,26.1%,12.1%,2.7%,68.5%,73.9%,56.1%,68.3%,39.5%,53.5%,1.24,W (Baton Rouge)
2009,41,24,17,58.5%,52-40,56.5%,488-426,53.4%,10-10,50.0%,0,,,,,,,,,,,,W (San Remo)
2008,33,21,12,63.6%,47-30,61.0%,414-356,53.8%,8-8,50.0%,0,,,,,,,,,,,,W (Champaign)
2007,30,18,12,60.0%,42-25,62.7%,349-315,52.6%,9-4,69.2%,0,,,,,,,,,,,,W (New Orleans)
2006,6,3,3,50.0%,9-6,60.0%,84-72,53.8%,2-3,40.0%,0,,,,,,,,,,,,QF (Champaign)
2005,2,1,1,50.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R16 (Champaign)
Career,137,85,52,62.0%,188-123,60.5%,1666-1431,53.8%,35-30,53.8%,25,88.3%,24.1%,14.1%,2.5%,68.1%,75.0%,55.4%,68.8%,38.9%,53.4%,1.24,
