Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
22-Oct-2018,Vienna,Hard,F,8,11,(2) Anderson d. (5) Kei Nishikori [JPN],6-3 7-6(3),1.23,17.6%,1.4%,58.1%,90.7%,48.4%,2/2,1:55
02-Jul-2018,Wimbledon,Grass,F,8,21,(12) Novak Djokovic [SRB] d. (8) Anderson,6-2 6-2 7-6(3),0.69,12.5%,6.3%,61.3%,69.4%,48.4%,0/4,2:19
26-Feb-2018,Acapulco,Hard,F,8,9,(6) Juan Martin Del Potro [ARG] d. (5) Anderson,6-4 6-4,0.75,18.3%,0.0%,56.7%,79.4%,42.3%,1/3,1:40
12-Feb-2018,New York,Hard,F,11,12,(1) Anderson d. (2) Sam Querrey [USA],4-6 6-3 7-6(1),1.12,15.1%,0.9%,70.8%,68.0%,58.1%,5/8,2:13
28-Aug-2017,US Open,Hard,F,32,1,(1) Rafael Nadal [ESP] d. (28) Anderson,6-3 6-3 6-4,0.50,9.3%,3.7%,59.3%,73.4%,36.4%,5/9,2:27
31-Jul-2017,Washington,Hard,F,45,8,(5) Alexander Zverev [GER] d. (15) Anderson,6-4 6-4,0.58,14.0%,5.3%,70.2%,80.0%,41.2%,4/6,1:09
15-Jun-2015,Queen's Club,Grass,F,17,3,(1) Andy Murray [GBR] d. Anderson,6-3 6-4,0.76,23.8%,0.0%,73.8%,83.9%,45.5%,0/2,
09-Feb-2015,Memphis,Hard,F,15,5,(1) Kei Nishikori [JPN] d. (2) Anderson,6-4 6-4,0.87,24.0%,2.0%,74.0%,75.7%,38.5%,1/4,1:16
24-Feb-2014,Acapulco,Hard,F,21,22,(4) Grigor Dimitrov [BUL] d. (5) Anderson,7-6(1) 3-6 7-6(5),0.88,10.9%,5.9%,68.9%,72.0%,51.4%,2/3,2:58
22-Jul-2013,Atlanta,Hard,F,21,22,(1) John Isner [USA] d. (2) Anderson,6-7(3) 7-6(2) 7-6(2),1.15,18.8%,5.4%,63.4%,84.5%,58.5%,1/1,2:54
