Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Guangzhou R32,L vs Bouzkova,65% (11/17),50% (4/8),1/5,0/4,60% (6/10),0/2,0/1,43% (3/7),43% (3/7)
2019 W25 Huangshan QF,L vs Brouleau,60% (6/10),20% (2/10),0/0,0/0,0% (0/5),2/5,0/1,50% (2/4),0% (0/5)
2019 W25 Nonthaburi R16,L vs Ozeki,59% (10/17),23% (3/13),1/1,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2019 W25 Ulanqab R16,W vs Minokoshi,55% (6/11),75% (6/8),2/4,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Ulanqab R32,W vs Sema,67% (8/12),44% (4/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Luzhou QF,W vs Ushijima,53% (8/15),67% (4/6),2/4,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Wuhan R32,W vs Chen,100% (9/9),31% (4/13),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Luan R32,W vs Guo,54% (7/13),83% (5/6),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Anning R16,L vs Zhang,70% (7/10),18% (2/11),1/1,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 Anning R32,W vs Rosca,40% (6/15),62% (8/13),2/2,1/1,65% (11/17),2/3,0/0,- (0/0),- (0/0)
2019 W25 Kofu R32,L vs Salden,60% (3/5),14% (1/7),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2019 W60 Shenzhen QF,L vs Liu,55% (6/11),50% (2/4),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2019 W25 Osaka R32,L vs Tere Apisah,100% (1/1),25% (1/4),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2018 Taipei R16,L vs Schoofs,100% (5/5),14% (1/7),0/0,0/0,50% (4/8),2/4,2/3,- (0/0),- (0/0)
2018 Taipei R32,W vs Duan,53% (9/17),100% (3/3),2/3,1/2,40% (2/5),6/6,0/0,71% (10/14),43% (6/14)
2018 Tianjin R32,L vs Garcia,67% (4/6),50% (1/2),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2018 Nanchang QF,L vs Zheng,63% (5/8),40% (2/5),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2018 Nanchang R16,W vs Lu,67% (8/12),71% (5/7),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2018 Nanchang R32,W vs Kobori,57% (8/14),40% (4/10),2/4,1/1,50% (1/2),1/1,0/0,100% (5/5),40% (2/5)
2018 Anning R32,L vs Plipuech,33% (2/6),- (0/0),0/0,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2019 (13 matches),,60.3%,41.1%,62.5%,42.9%,47.6%,30.4%,30.0%,45.5%,25.0%
2018 (9 matches),,63.3%,41.3%,61.5%,80.0%,49.2%,58.3%,37.5%,78.9%,42.1%
2017 (30 matches),,64.7%,42.1%,50.0%,43.9%,55.8%,38.6%,25.0%,51.3%,47.2%
2016 (14 matches),,53.3%,47.1%,80.0%,75.0%,56.9%,34.3%,38.9%,61.1%,41.2%
2015 (7 matches),,57.5%,34.2%,31.4%,31.3%,62.5%,50.0%,60.0%,-,-
Career (83 matches),,59.9%,42.8%,51.6%,46.2%,53.8%,40.5%,34.9%,61.3%,43.7%
