Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Hanyu Guo [CHN],1,7,12.5%,3,0,3,0.0%,2017,2024,0,,,,,,,,,,
8,Xinyun Han [CHN],3,5,37.5%,1,0,1,0.0%,2014,2019,0,,,,,,,,,,
7,Jing Jing Lu [CHN],2,5,28.6%,2,1,1,50.0%,2016,2025,3,0.97,8.3%,6.8%,62.4%,60.2%,39.0%,52.2%,46.4%,46.2%,31.7%
7,Xiaodi You [CHN],4,3,57.1%,3,1,2,33.3%,2015,2023,1,0.82,1.4%,4.2%,60.6%,51.2%,35.7%,45.1%,45.2%,33.3%,57.1%
6,Meiqi Guo [CHN],5,1,83.3%,2,2,0,100.0%,2018,2024,0,,,,,,,,,,
6,Patcharin Cheapchandej [THA],2,4,33.3%,4,2,2,50.0%,2014,2024,0,,,,,,,,,,
6,Ying Zhang [CHN],3,3,50.0%,0,0,0,-,2013,2023,1,2.40,4.9%,7.3%,51.2%,90.5%,70.0%,80.5%,46.8%,100.0%,80.0%
5,Ankita Raina [IND],3,2,60.0%,4,1,3,25.0%,2017,2022,0,,,,,,,,,,
5,Shanshan Guo [CHN],4,1,80.0%,0,0,0,-,2017,2019,0,,,,,,,,,,
5,Siqi Cao [CHN],5,0,100.0%,0,0,0,-,2018,2019,0,,,,,,,,,,
5,Yuxuan Zhang [CHN],1,4,20.0%,4,2,2,50.0%,2014,2019,0,,,,,,,,,,
5,Xu Liu Sun [CHN],2,3,40.0%,0,0,0,-,2016,2018,1,1.27,0.0%,12.8%,61.7%,69.0%,38.9%,57.4%,54.2%,50.0%,43.8%
5,Pei Chi Lee [TPE],2,3,40.0%,0,0,0,-,2014,2018,0,,,,,,,,,,
5,Jia Qi Kang [CHN],4,1,80.0%,0,0,0,-,2016,2017,1,0.90,9.4%,1.6%,53.1%,70.6%,60.0%,65.6%,30.9%,57.1%,16.7%
4,Meiling Wang [CHN],1,3,25.0%,2,1,1,50.0%,2017,2024,1,0.92,7.3%,9.8%,63.4%,67.3%,33.3%,54.9%,41.7%,16.7%,44.4%
