Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Guangzhou R32,L vs Bouzkova,36% (5/14),80% (4/5),1/3,47% (7/15),43% (3/7),2/4,1/1,2/3,0/0,2/2
2019 W25 Huangshan QF,L vs Brouleau,42% (5/12),40% (2/5),0/4,38% (5/13),0% (0/5),0/2,0/0,1/1,0/0,1/1
2019 W25 Nonthaburi R16,L vs Ozeki,35% (6/17),50% (3/6),1/3,39% (7/18),29% (2/7),2/2,1/1,2/4,0/0,1/2
2019 W25 Ulanqab R16,W vs Minokoshi,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/6,2/2,0/0,1/1,0/0
2019 W25 Ulanqab R32,W vs Sema,56% (5/9),80% (4/5),0/2,30% (3/10),33% (1/3),2/4,2/2,0/0,1/1,0/0
2019 W25 Luzhou QF,W vs Ushijima,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W25 Wuhan R32,W vs Chen,40% (4/10),100% (4/4),0/1,20% (2/10),50% (1/2),4/4,2/2,1/1,1/1,0/0
2019 W60 Luan R32,W vs Guo,63% (5/8),100% (5/5),0/0,14% (1/7),100% (1/1),3/3,0/0,0/0,0/0,0/0
2019 Anning R16,L vs Zhang,50% (6/12),33% (2/6),0/3,36% (4/11),0% (0/4),2/2,1/1,0/1,0/0,0/0
2019 Anning R32,W vs Rosca,69% (9/13),89% (8/9),2/6,58% (7/12),14% (1/7),2/6,0/0,0/0,0/0,0/0
2019 W25 Kofu R32,L vs Salden,33% (3/9),33% (1/3),1/3,50% (5/10),0% (0/5),0/1,0/0,0/2,0/0,0/1
2019 W60 Shenzhen QF,L vs Liu,30% (3/10),67% (2/3),1/2,50% (5/10),20% (1/5),2/2,0/0,0/2,0/0,0/1
2019 W25 Osaka R32,L vs Tere Apisah,29% (2/7),50% (1/2),1/6,86% (6/7),0% (0/6),0/1,0/0,1/1,0/0,0/0
2018 Taipei R16,L vs Schoofs,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),0/1,0/0,2/2,0/0,1/1
2018 Taipei R32,W vs Duan,25% (3/12),100% (3/3),1/2,33% (4/12),25% (1/4),2/3,0/1,1/1,0/0,0/0
2018 Tianjin R32,L vs Garcia,13% (1/8),100% (1/1),0/4,78% (7/9),29% (2/7),0/1,0/0,0/1,0/0,0/1
2018 Nanchang QF,L vs Zheng,20% (2/10),100% (2/2),1/4,44% (4/9),0% (0/4),0/2,0/0,0/0,0/0,0/0
2018 Nanchang R16,W vs Lu,55% (6/11),83% (5/6),2/3,36% (4/11),25% (1/4),4/5,2/2,1/1,1/1,0/0
2018 Nanchang R32,W vs Kobori,67% (6/9),67% (4/6),0/1,22% (2/9),50% (1/2),3/3,0/0,3/3,0/0,0/0
2018 Anning R32,L vs Plipuech,0% (0/7),- (0/0),0/5,86% (6/7),17% (1/6),0/0,0/0,0/0,0/0,0/0
2019 (13 matches),,46.7%,73.0%,23.5%,39.9%,21.8%,68.3%,100.0%,46.7%,100.0%,57.1%
2018 (9 matches),,33.3%,70.4%,14.8%,48.1%,20.5%,64.7%,75.0%,70.0%,100.0%,33.3%
2017 (30 matches),,49.2%,75.2%,35.3%,43.5%,29.1%,68.3%,60.6%,73.3%,66.7%,66.7%
2016 (14 matches),,32.4%,71.7%,26.1%,54.7%,25.3%,60.0%,80.0%,50.0%,100.0%,28.6%
2015 (7 matches),,50.7%,71.4%,35.3%,44.1%,40.0%,72.7%,72.7%,50.0%,100.0%,100.0%
Career (83 matches),,44.2%,74.3%,29.9%,46.0%,27.1%,68.7%,70.6%,59.8%,81.5%,50.0%
