Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,12,4,8,33.3%,11-16,40.7%,121-133,47.6%,0-2,0.0%,11,59.0%,37.8%,4.5%,5.4%,60.2%,60.1%,43.7%,53.6%,45.0%,49.0%,0.97,R16 (4x)
2024,35,15,20,42.9%,34-44,43.6%,346-397,46.6%,6-2,75.0%,0,,,,,,,,,,,,SF (2x)
2023,20,11,9,55.0%,22-16,57.9%,186-156,54.4%,1-1,50.0%,0,,,,,,,,,,,,SF (W15 Kuala Lumpur)
2022,29,14,15,48.3%,36-32,52.9%,327-305,51.7%,2-4,33.3%,0,,,,,,,,,,,,SF (W15 Chiang Rai)
2020,16,11,5,68.8%,25-16,61.0%,212-175,54.8%,2-3,40.0%,0,,,,,,,,,,,,W (W60 Kyoto)
2019,60,34,26,56.7%,76-59,56.3%,627-591,51.5%,11-5,68.8%,2,56.5%,40.0%,4.3%,9.3%,59.6%,62.5%,36.9%,52.2%,46.6%,49.4%,0.97,F (3x)
2018,49,30,19,61.2%,67-46,59.3%,549-501,52.3%,9-8,52.9%,4,47.1%,11.8%,3.7%,6.5%,60.9%,51.1%,41.7%,47.4%,32.2%,39.9%,0.61,W (2x)
2017,46,25,21,54.3%,58-46,55.8%,500-472,51.4%,4-5,44.4%,1,58.3%,33.3%,7.3%,9.8%,63.4%,67.3%,33.3%,54.9%,41.7%,48.7%,0.92,W (Nanjing $15K)
2016,37,20,17,54.1%,45-41,52.3%,402-396,50.4%,6-3,66.7%,0,,,,,,,,,,,,W (Anning $10K)
2015,28,11,17,39.3%,28-37,43.1%,293-330,47.0%,1-4,20.0%,0,,,,,,,,,,,,QF (2x)
2014,40,23,17,57.5%,53-46,53.5%,477-475,50.1%,11-5,68.8%,0,,,,,,,,,,,,W (2x)
2013,19,5,14,26.3%,10-30,25.0%,143-208,40.7%,1-1,50.0%,0,,,,,,,,,,,,QF (Antalya 10K)
Career,391,203,188,51.9%,465-429,52.0%,4183-4139,50.3%,54-43,55.7%,18,56.5%,33.2%,4.5%,6.4%,60.5%,59.3%,41.8%,52.4%,42.9%,47.5%,0.90,
