Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Doha R32,L vs Swiatek,1.10,0.48,42.2,2.0,4.0%,44.0%,0.0%,40.9%,31.8%,16.7%
2026 Australian Open R128,W vs Fernandez,1.08,1.32,58.1,2.2,5.1%,59.0%,5.7%,65.7%,55.9%,35.5%
2026 Hobart R32,L vs Jovic,0.70,0.33,28.0,2.2,10.5%,42.1%,0.0%,31.3%,33.3%,26.3%
2025 Chennai F,W vs Birrell,1.16,1.41,52.3,2.1,6.4%,55.3%,4.3%,58.7%,51.6%,53.6%
2025 Chennai QF,W vs Pohankova,0.97,1.76,37.7,2.0,0.0%,62.5%,0.0%,77.3%,50.0%,61.3%
2025 Sao Paulo QF,W vs Eala,1.09,1.57,47.8,3.2,7.4%,63.0%,0.0%,62.5%,60.7%,45.8%
2025 US Open R64,L vs Raducanu,0.78,0.42,32.4,2.0,4.5%,54.5%,0.0%,42.1%,37.5%,17.4%
2025 US Open R128,W vs Kudermetova,1.08,1.24,65.5,2.4,4.5%,65.9%,2.5%,65.0%,34.0%,45.5%
2025 US Open Q3,W vs Ito,0.93,2.02,40.7,2.1,4.2%,79.2%,15.0%,65.0%,54.5%,65.0%
2025 W50 Taizhou F,W vs Yang,1.05,1.51,42.3,2.2,3.3%,60.0%,7.7%,73.1%,50.0%,47.5%
2025 W50 Taizhou QF,W vs Imamura,0.90,1.82,42.9,2.7,4.3%,69.6%,10.0%,75.0%,66.7%,45.2%
2019 W25 Jakarta R32,L vs Ozaki,0.88,0.46,34.5,2.0,-,26.3%,-,33.3%,43.5%,28.6%
2026 (3 matches),,0.99,0.72,46.0,2.1,6.0%,50.6%,2.7%,50.7%,42.9%,27.9%
2025 (8 matches),,1.02,1.37,47.2,2.3,4.6%,63.1%,4.6%,64.5%,49.8%,47.7%
2019 (1 matches),,0.88,0.46,34.5,2.0,0.0%,26.3%,0.0%,33.3%,43.5%,28.6%
Career (12 matches),,1.00,1.10,46.2,2.2,4.7%,58.0%,3.9%,59.4%,47.9%,42.4%
