Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Doha R32,L vs Swiatek,0.0%,-,8.0%,42.9%,8.9%,16.7%,25.0%,0.0%,0.0%,0.9%,100.0%,-122,-93
2026 Australian Open R128,W vs Fernandez,0.0%,-,6.5%,55.6%,17.4%,27.3%,8.3%,0.0%,0.0%,0.0%,-,-16,68
2026 Hobart R32,L vs Jovic,0.0%,-,4.0%,100.0%,10.9%,5.6%,0.0%,0.0%,0.0%,0.8%,0.0%,-5,-8
2025 Chennai F,W vs Birrell,0.0%,-,3.9%,66.7%,24.5%,34.4%,50.0%,66.7%,100.0%,1.2%,0.0%,25,40
2025 Chennai QF,W vs Pohankova,2.2%,100.0%,11.7%,76.9%,17.9%,23.5%,25.0%,0.0%,0.0%,0.6%,0.0%,4,-15
2025 Sao Paulo QF,W vs Eala,0.0%,-,10.7%,72.7%,21.9%,34.8%,33.3%,0.0%,0.0%,0.0%,-,103,128
2025 US Open R64,L vs Raducanu,0.0%,-,6.8%,100.0%,17.3%,23.8%,33.3%,16.7%,33.3%,0.0%,-,54,5
2025 US Open R128,W vs Kudermetova,0.0%,-,12.0%,76.2%,14.7%,24.4%,9.5%,0.0%,0.0%,0.0%,-,57,70
2025 US Open Q3,W vs Ito,0.0%,-,2.3%,50.0%,22.4%,42.9%,11.1%,33.3%,0.0%,0.0%,-,69,104
2025 ITF Taizhou F,W vs Yang,0.0%,-,13.0%,83.3%,22.2%,37.5%,16.7%,25.0%,100.0%,1.0%,0.0%,32,19
2025 ITF Taizhou QF,W vs Imamura,0.0%,-,3.7%,100.0%,23.7%,27.6%,0.0%,0.0%,0.0%,0.0%,-,23,34
Last 52 Weeks (11 matches),,0.2%,100.0%,7.9%,75.0%,19.0%,28.0%,15.7%,10.0%,16.7%,0.5%,11.1%,23,35
Career (11 matches),,0.2%,100.0%,7.9%,75.0%,19.0%,28.0%,15.7%,10.0%,16.7%,0.5%,11.1%,23,35
