Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2026 Doha R32,L vs Swiatek,21.3%,25.5%,27.8%,20.8%,29.2%,36.8%,66.7%,33.3%,0.0%,22.7%,22.7%,17.6%,18.2%,63.6%,100.0%,-51
2026 Australian Open R128,W vs Fernandez,36.5%,44.6%,46.3%,52.6%,65.8%,44.4%,23.5%,28.6%,66.7%,23.3%,26.7%,47.8%,14.3%,18.8%,0.0%,97
2026 Hobart R32,L vs Jovic,20.0%,25.7%,22.2%,33.3%,44.4%,33.3%,70.0%,37.5%,50.0%,6.3%,6.3%,13.3%,0.0%,66.7%,100.0%,-51
2025 Chennai F,W vs Birrell,22.6%,35.5%,47.1%,34.5%,48.3%,44.7%,50.0%,20.0%,10.0%,3.2%,16.1%,50.0%,0.0%,76.5%,66.7%,-86
2025 Chennai QF,W vs Pohankova,19.6%,30.4%,63.9%,18.8%,34.4%,61.5%,31.3%,43.8%,33.3%,23.1%,23.1%,70.0%,0.0%,25.0%,-,-18
2025 Sao Paulo QF,W vs Eala,27.5%,39.2%,58.1%,35.7%,46.4%,66.7%,64.3%,64.3%,0.0%,23.5%,41.2%,46.2%,71.4%,70.0%,100.0%,81
2025 US Open R64,L vs Raducanu,12.2%,26.8%,44.1%,11.5%,30.8%,43.5%,61.5%,53.8%,50.0%,15.4%,23.1%,45.5%,0.0%,50.0%,100.0%,35
2025 US Open R128,W vs Kudermetova,33.3%,44.0%,51.9%,40.7%,53.7%,53.1%,33.3%,30.0%,50.0%,23.1%,30.8%,50.0%,18.8%,50.0%,0.0%,57
2025 US Open Q3,W vs Ito,34.1%,54.5%,58.6%,38.9%,52.8%,54.5%,66.7%,61.9%,100.0%,12.5%,62.5%,71.4%,20.0%,0.0%,-,-104
2025 ITF Taizhou F,W vs Yang,16.1%,28.6%,62.2%,29.0%,35.5%,59.1%,53.8%,61.1%,100.0%,0.0%,21.7%,65.2%,30.8%,60.0%,0.0%,-119
2025 ITF Taizhou QF,W vs Imamura,27.9%,37.2%,65.5%,32.0%,40.0%,82.4%,55.6%,31.3%,0.0%,25.0%,37.5%,41.7%,22.2%,57.1%,0.0%,30
Last 52 Weeks (11 matches),,25.6%,36.6%,50.0%,33.2%,45.7%,52.6%,49.7%,40.2%,32.3%,15.8%,26.0%,46.4%,17.6%,52.3%,56.3%,39
Career (11 matches),,25.6%,36.6%,50.0%,33.2%,45.7%,52.6%,49.7%,40.2%,32.3%,15.8%,26.0%,46.4%,17.6%,52.3%,56.3%,39
