Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Doha R32,L vs Swiatek,33% (2/6),25% (1/4),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2026 Australian Open R128,W vs Fernandez,73% (8/11),57% (4/7),2/2,1/1,75% (6/8),0/0,0/0,100% (4/4),75% (3/4)
2026 Hobart R32,L vs Jovic,50% (1/2),- (0/0),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2025 Chennai F,W vs Birrell,33% (7/21),83% (5/6),2/5,1/2,86% (12/14),0/0,0/0,- (0/0),- (0/0)
2025 Chennai QF,W vs Pohankova,70% (7/10),42% (5/12),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2025 Sao Paulo QF,W vs Eala,64% (7/11),71% (5/7),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2025 US Open R64,L vs Raducanu,75% (3/4),0% (0/3),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2025 US Open R128,W vs Kudermetova,75% (12/16),36% (4/11),2/2,1/1,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2025 US Open Q3,W vs Ito,64% (7/11),83% (5/6),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2025 W50 Taizhou F,W vs Yang,80% (8/10),28% (5/18),2/8,1/4,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 W50 Taizhou QF,W vs Imamura,78% (7/9),42% (5/12),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Jakarta R32,L vs Ozaki,100% (1/1),50% (1/2),0/0,0/0,25% (2/8),2/4,0/1,- (0/0),- (0/0)
2026 (3 matches),,57.9%,45.5%,100.0%,100.0%,55.6%,0.0%,0.0%,100.0%,75.0%
2025 (8 matches),,63.0%,45.3%,56.0%,58.3%,66.7%,0.0%,0.0%,-,-
2019 (1 matches),,100.0%,50.0%,-,-,25.0%,50.0%,0.0%,-,-
Career (12 matches),,62.5%,45.5%,59.3%,61.5%,58.4%,18.2%,0.0%,100.0%,75.0%
