Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Doha R32,L vs Swiatek,62.5%,32.0%,17.5%,5/2,2.35,8.3%,65.2%,40.0%,17.4%,2.42,15.8%,66.7%,20.0%,20.0%,2.28,0.0%
2026 Australian Open R128,W vs Fernandez,70.8%,54.3%,6.2%,2/2,2.34,2.5%,83.3%,53.3%,0.0%,2.31,5.9%,66.7%,56.3%,16.7%,2.37,0.0%
2026 Hobart R32,L vs Jovic,72.5%,34.5%,10.0%,0/4,2.57,3.8%,71.4%,25.0%,3.6%,2.18,8.3%,90.0%,55.6%,30.0%,2.90,0.0%
2025 Chennai F,W vs Birrell,79.7%,59.6%,8.5%,3/2,2.40,2.9%,83.3%,51.4%,7.1%,2.67,5.3%,85.7%,83.3%,14.3%,2.07,0.0%
2025 Chennai QF,W vs Pohankova,66.2%,69.8%,0.0%,0/0,2.31,0.0%,64.1%,60.0%,0.0%,2.21,0.0%,90.0%,83.3%,0.0%,2.55,0.0%
2025 Sao Paulo QF,W vs Eala,73.1%,63.2%,3.8%,1/1,2.47,0.0%,80.0%,45.8%,3.3%,2.55,0.0%,77.8%,92.9%,5.6%,2.37,0.0%
2025 US Open R64,L vs Raducanu,61.7%,44.8%,6.4%,1/2,2.37,11.8%,56.8%,42.9%,8.1%,2.23,17.4%,80.0%,50.0%,0.0%,2.68,0.0%
2025 US Open R128,W vs Kudermetova,69.2%,52.4%,4.4%,4/0,2.62,9.6%,59.6%,45.2%,3.8%,2.60,15.6%,88.9%,59.4%,5.6%,2.65,0.0%
2025 US Open Q3,W vs Ito,83.3%,65.7%,0.0%,0/0,2.25,58.6%,96.4%,63.0%,0.0%,2.42,68.2%,66.7%,75.0%,0.0%,1.71,28.6%
2025 ITF Taizhou F,W vs Yang,76.8%,57.1%,0.0%,0/0,1.80,0.0%,85.7%,52.1%,0.0%,1.79,0.0%,68.2%,73.3%,0.0%,1.80,0.0%
2025 ITF Taizhou QF,W vs Imamura,82.8%,62.3%,6.3%,0/4,2.59,3.4%,83.3%,60.0%,2.4%,2.72,5.9%,94.7%,66.7%,15.8%,2.40,0.0%
Last 52 Weeks (11 matches),,72.8%,55.8%,5.1%,48.5%,2.36,8.0%,75.3%,50.5%,3.6%,2.40,13.1%,80.0%,66.3%,9.0%,2.32,1.1%
Career (11 matches),,72.8%,55.8%,5.1%,48.5%,2.36,8.0%,75.3%,50.5%,3.6%,2.40,13.1%,80.0%,66.3%,9.0%,2.32,1.1%
