Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),64,1012,38,1842,36,1800,52,1726,22,1747,325,248,,
2025,106,744,61,1787,57,1742,71,1698,30,1719,314,248
2024,24,1931,33,1850,32,1813,102,1621,14,1776,278,270
2023,56,1073,62,1753,71,1691,130,1575,32,1703,,
2022,136,457,79,1731,91,1667,,,33,1700,,
2021,149,483,90,1721,98,1650,136,1556,58,1640,,
2020,365,131,,,,,,,,,,
2019,319,169,102,1697,94,1663,,,,,,
2018,97,633,91,1708,114,1622,174,1464,77,1597,431,111
2017,198,285,,,,,,,,,726,38
2016,362,104,,,,,,,,,,
2014,347,98,,,,,,,,,481,80
2013,793,23,,,,,,,,,825,27
