Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Ostrava F,W vs Korpatsch,26,25,1.0,17.4%,16.8%,22,25,0.9,15.9%,18.1%,12.3%,3.6%,0.3,5.4%,17.4%
2025 Tokyo R32,L vs Lys,13,18,0.7,16.3%,22.5%,13,14,0.9,17.6%,18.9%,12.2%,5.4%,1.2,13.8%,11.3%
2025 Osaka R16,L vs Cirstea,8,21,0.4,8.7%,22.8%,7,17,0.4,8.5%,20.7%,7.3%,1.2%,0.8,8.7%,10.9%
2025 Beijing R64,L vs Anisimova,12,21,0.6,10.5%,18.4%,10,14,0.7,10.2%,14.3%,5.1%,4.1%,0.9,20.2%,22.8%
2025 BJK Cup Finals RR,W vs Uchijima,11,13,0.8,12.0%,14.1%,10,9,1.1,12.5%,11.3%,10.0%,2.5%,0.7,9.8%,14.1%
2025 Wimbledon R64,L vs Sierra,8,45,0.2,4.6%,25.7%,7,31,0.2,4.6%,20.5%,2.0%,0.7%,0.6,11.4%,17.7%
2025 Nottingham R16,W vs Kartal,31,43,0.7,16.1%,22.3%,26,36,0.7,15.3%,21.2%,9.4%,5.3%,0.8,9.8%,11.9%
2025 Madrid R64,L vs Paolini,10,20,0.5,11.9%,23.8%,8,15,0.5,10.8%,20.3%,4.1%,6.8%,2.4,22.6%,9.5%
2025 BJK Cup Qualifiers RR,L vs Lamens,17,32,0.5,14.5%,27.4%,13,30,0.4,12.1%,28.0%,9.3%,2.8%,0.7,9.4%,12.8%
2025 BJK Cup Qualifiers RR,W vs Maria,46,37,1.2,33.3%,26.8%,42,33,1.3,33.3%,26.2%,27.0%,6.3%,0.7,7.2%,10.1%
2025 Miami R128,L vs Stearns,10,32,0.3,9.0%,28.8%,5,28,0.2,5.1%,28.6%,2.0%,3.1%,0.6,12.6%,19.8%
2025 United Cup QF,L vs Swiatek,31,50,0.6,15.1%,24.4%,28,44,0.6,14.7%,23.2%,8.9%,5.8%,0.8,14.6%,18.0%
2025 United Cup RR,W vs Gadecki,19,8,2.4,20.7%,8.7%,15,7,2.1,18.3%,8.5%,13.4%,4.9%,0.3,4.3%,13.0%
2024 Hong Kong F,L vs Shnaider,16,20,0.8,16.3%,20.4%,14,16,0.9,15.7%,18.0%,10.1%,5.6%,2.6,21.4%,8.2%
2024 Tokyo SF,L vs Kenin,28,18,1.6,23.0%,14.8%,24,11,2.2,22.0%,10.1%,13.8%,8.3%,2.9,21.3%,7.4%
2024 Tokyo QF,W vs Andreescu,27,10,2.7,32.5%,12.0%,22,6,3.7,31.4%,8.6%,21.4%,8.6%,0.8,7.2%,9.6%
2024 US Open R64,L vs Bouzas Maneiro,17,33,0.5,11.3%,21.9%,16,30,0.5,11.7%,21.9%,5.8%,4.4%,0.6,13.9%,23.8%
2024 US Open R128,W vs Sasnovich,25,31,0.8,14.3%,17.7%,22,27,0.8,14.1%,17.3%,7.1%,5.1%,0.5,11.4%,24.0%
2024 Toronto R16,L vs Sabalenka,17,21,0.8,14.0%,17.4%,12,14,0.9,11.9%,13.9%,8.9%,1.0%,1.3,19.8%,14.9%
2024 Wimbledon R64,L vs Dart,39,75,0.5,16.6%,31.9%,38,66,0.6,17.8%,31.0%,13.6%,3.3%,0.5,7.2%,14.9%
Career (56 matches),,1304,1561,0.8,16.7%,19.9%,1127,1313,0.9,16.2%,18.8%,10.3%,4.7%,0.8,12.6%,15.2%
