Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,132,68,64,51.5%,152-148,50.7%,1454-1382,51.3%,13-17,43.3%,123,69.0%,33.4%,4.3%,6.7%,55.9%,68.1%,45.0%,57.9%,43.0%,50.5%,1.02
Clay,9,2,7,22.2%,6-16,27.3%,91-109,45.5%,0-2,0.0%,9,62.2%,30.0%,3.7%,8.4%,55.7%,63.4%,43.9%,54.8%,40.6%,47.7%,0.90
Grass,52,33,19,63.5%,74-47,61.2%,606-569,51.6%,11-5,68.8%,52,72.8%,30.4%,5.5%,6.2%,60.1%,68.6%,45.9%,59.6%,41.5%,50.5%,1.03
Grand Slams,34,15,19,44.1%,36-48,42.9%,387-425,47.7%,6-4,60.0%,34,69.9%,25.4%,4.2%,6.3%,57.8%,67.4%,45.8%,58.3%,39.5%,49.0%,0.95
Premiers,40,21,19,52.5%,47-44,51.6%,426-411,50.9%,3-4,42.9%,40,69.7%,33.0%,4.9%,8.4%,57.4%,68.7%,43.4%,57.9%,42.5%,50.1%,1.01
Internationals,71,44,27,62.0%,99-60,62.3%,820-699,54.0%,10-7,58.8%,69,70.9%,36.5%,5.3%,6.2%,57.1%,68.6%,45.8%,58.8%,44.0%,51.5%,1.07
Finals,5,4,1,80.0%,8-5,61.5%,65-50,56.5%,0-0,-,5,75.0%,39.0%,4.5%,5.9%,56.4%,68.8%,49.4%,60.3%,44.4%,52.4%,1.12
Semi-finals,7,5,2,71.4%,11-6,64.7%,94-68,58.0%,0-1,0.0%,6,83.3%,37.3%,6.1%,5.9%,58.4%,73.6%,50.0%,63.8%,43.3%,53.3%,1.20
Quarter-finals,15,7,8,46.7%,19-14,57.6%,153-144,51.5%,2-1,66.7%,14,63.8%,36.4%,4.0%,7.7%,59.8%,66.0%,41.5%,56.2%,43.8%,50.0%,1.00
vs Righties,174,89,85,51.1%,203-195,51.0%,1912-1863,50.6%,21-21,50.0%,164,68.7%,32.8%,4.6%,6.6%,57.5%,67.6%,44.5%,57.8%,42.6%,50.2%,1.01
vs Lefties,20,13,7,65.0%,27-19,58.7%,227-199,53.3%,2-2,50.0%,19,74.9%,30.6%,4.5%,7.9%,54.3%,69.4%,49.0%,60.1%,41.3%,50.7%,1.04
vs Top 10,24,4,20,16.7%,15-44,25.4%,226-335,40.3%,3-5,37.5%,22,57.2%,21.8%,3.4%,7.0%,60.4%,61.0%,41.2%,53.2%,37.5%,45.5%,0.80
