Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,14,10,4,71.4%,19-11,63.3%,157-123,56.1%,1-1,50.0%,14,68.8%,43.7%,3.0%,6.6%,58.2%,67.8%,46.0%,58.7%,46.8%,52.6%,1.13,W (Ostrava)
2025,36,15,21,41.7%,37-50,42.5%,375-417,47.3%,4-4,50.0%,30,60.8%,30.4%,4.0%,8.5%,57.4%,63.8%,42.5%,54.7%,41.5%,48.2%,0.92,QF (2x)
2024,56,34,22,60.7%,70-52,57.4%,622-543,53.4%,5-7,41.7%,53,74.5%,32.1%,5.0%,7.5%,56.8%,70.6%,45.2%,59.6%,42.6%,51.1%,1.06,W (2x)
2023,24,13,11,54.2%,30-25,54.5%,289-256,53.0%,4-6,40.0%,23,70.4%,36.8%,4.8%,6.6%,57.4%,68.6%,44.3%,58.3%,44.4%,51.5%,1.06,W (Nottingham)
2022,18,9,9,50.0%,22-21,51.2%,200-208,49.0%,4-1,80.0%,17,69.2%,29.7%,3.9%,5.7%,60.4%,69.2%,41.5%,58.2%,41.0%,49.5%,0.98,QF (Birmingham)
2021,20,10,10,50.0%,24-21,53.3%,209-207,50.2%,2-1,66.7%,20,71.0%,32.1%,4.1%,6.4%,57.0%,66.1%,49.0%,58.8%,42.4%,50.6%,1.03,QF (Nottingham)
2020,3,1,2,33.3%,2-5,28.6%,34-38,47.2%,0-1,0.0%,3,69.4%,25.7%,2.5%,6.1%,52.5%,64.8%,48.3%,57.0%,37.1%,48.0%,0.86,R16 (Acapulco)
2019,11,7,4,63.6%,16-11,59.3%,144-126,53.3%,2-3,40.0%,11,76.9%,30.1%,5.9%,4.4%,58.1%,71.0%,48.0%,61.4%,41.4%,51.3%,1.07,R16 (Acapulco)
2018,14,6,8,42.9%,15-18,45.5%,142-165,46.3%,2-0,100.0%,14,63.6%,27.8%,5.8%,3.6%,54.2%,64.2%,47.6%,56.6%,41.1%,48.9%,0.95,QF (2x)
2017,1,0,1,0.0%,1-2,33.3%,14-16,46.7%,0-0,-,1,-,-,6.9%,2.3%,57.5%,68.0%,43.2%,57.5%,38.4%,47.3%,0.90,R128 (Wimbledon)
Career,197,105,92,53.3%,236-216,52.2%,2186-2099,51.0%,24-24,50.0%,186,69.7%,32.4%,4.6%,6.7%,57.2%,67.9%,45.2%,58.2%,42.5%,50.3%,1.01,
