Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19-Jan-2026,Australian Open,Hard,Q1,159,194,Jason Kubler [AUS] d. Mayot,6-3 6-4,0.51,8.2%,5.5%,61.6%,71.1%,39.3%,9/11,1:26
05-Jan-2026,Bengaluru CH,Hard,SF,167,235,(6) Timofey Skatov [KAZ] d. (2) Mayot,6-4 6-3,0.70,11.3%,3.8%,66.0%,71.4%,44.4%,0/2,1:14
05-Jan-2026,Bengaluru CH,Hard,QF,167,521,(2) Mayot d. (WC) Dhakshineswar Suresh [IND],7-6(5) 6-2,2.08,10.7%,0.0%,64.3%,88.9%,70.0%,0/0,1:28
05-Jan-2026,Bengaluru CH,Hard,R16,167,275,(2) Mayot d. Sumit Nagal [IND],7-6(2) 1-6 7-6(11),1.04,9.7%,1.0%,62.1%,67.2%,64.1%,3/6,3:09
05-Jan-2026,Bengaluru CH,Hard,R32,167,326,(2) Mayot d. Petr Bar Biryukov [RUS],6-1 6-4,1.50,3.8%,5.7%,60.4%,75.0%,57.1%,1/2,1:05
02-Nov-2025,Metz,Hard,Q1,162,126,(4) Jan Choinski [GBR] d. Mayot,5-2 RET,0.70,13.3%,6.7%,80.0%,66.7%,33.3%,0/1,0:29
20-Oct-2025,Suzhou CH,Hard,F,175,152,(1) Yoshihito Nishioka [JPN] d. (5) Mayot,6-4 6-4,0.92,7.4%,3.7%,68.5%,62.2%,64.7%,5/8,1:18
20-Oct-2025,Suzhou CH,Hard,SF,175,234,(5) Mayot d. Yu Hsiou Hsu [TPE],6-4 6-2,1.22,9.2%,3.1%,56.9%,78.4%,39.3%,3/4,1:26
20-Oct-2025,Suzhou CH,Hard,QF,175,216,(5) Mayot d. (9) Yuta Shimizu [JPN],6-4 6-2,1.52,9.4%,3.8%,58.5%,67.7%,68.2%,1/2,1:18
20-Oct-2025,Suzhou CH,Hard,R16,175,799,(5) Mayot d. (JR) Naoya Honda [JPN],6-0 3-0 RET,2.95,8.7%,0.0%,65.2%,80.0%,62.5%,0/0,0:35
20-Oct-2025,Suzhou CH,Hard,R32,175,301,(5) Mayot d. Yasutaka Uchiyama [JPN],6-4 6-7(6) 7-5,1.16,2.1%,3.1%,56.3%,72.2%,54.8%,1/5,2:19
13-Oct-2025,Shenzhen Futian CH,Hard,QF,182,212,(6) Sho Shimabukuro [JPN] d. (2) Mayot,6-2 6-3,0.63,3.6%,7.3%,65.5%,61.1%,42.1%,3/6,1:11
13-Oct-2025,Shenzhen Futian CH,Hard,R16,182,245,(2) Mayot d. Frederico Ferreira Silva [POR],6-4 6-2,1.33,25.9%,5.2%,62.1%,83.3%,36.4%,0/1,1:28
13-Oct-2025,Shenzhen Futian CH,Hard,R32,182,231,(2) Mayot d. Lloyd Harris [RSA],7-6(2) 6-2,1.42,0.0%,0.0%,61.3%,76.3%,70.8%,1/1,1:27
06-Oct-2025,Jinan CH,Hard,R32,172,99,(6) Mackenzie Mcdonald [USA] d. Mayot,6-3 7-6(2),0.76,3.8%,3.8%,55.1%,72.1%,28.6%,5/9,1:44
01-Oct-2025,Shanghai Masters,Hard,Q2,172,74,(1) Alejandro Tabilo [CHI] d. (22) Mayot,6-3 6-4,0.82,8.9%,5.4%,75.0%,69.0%,35.7%,3/5,1:25
01-Oct-2025,Shanghai Masters,Hard,Q1,172,227,(22) Mayot d. (WC) Fajing Sun [CHN],7-5 6-3,1.61,12.1%,3.4%,69.0%,82.5%,66.7%,1/1,1:35
15-Sep-2025,Saint-Tropez CH,Hard,R16,153,272,(Alt) Dan Added [FRA] d. (6) Mayot,4-6 6-1 7-6(6),0.83,4.5%,3.6%,65.5%,68.1%,36.8%,8/12,2:26
15-Sep-2025,Saint-Tropez CH,Hard,R32,153,345,(6) Mayot d. (Q) Alexey Vatutin [RUS],6-0 7-5,1.42,5.4%,1.8%,51.8%,82.8%,44.4%,2/3,1:31
08-Sep-2025,Rennes CH,Hard,QF,152,228,Clement Chidekh [FRA] d. (3) Mayot,6-2 2-6 6-4,1.02,5.8%,1.2%,58.1%,64.0%,52.8%,10/14,2:01
08-Sep-2025,Rennes CH,Hard,R16,152,376,(3) Mayot d. (Alt) Gregoire Barrere [FRA],6-3 7-6(8),1.35,6.0%,6.0%,71.6%,79.2%,31.6%,2/4,1:38
08-Sep-2025,Rennes CH,Hard,R32,152,310,(3) Mayot d. Robin Bertrand [FRA],6-0 6-3,1.62,10.9%,5.5%,65.5%,66.7%,63.2%,5/6,1:02
