Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Nov-2015,Andria CH,Hard,F,125,106,(3) Ivan Dodig [CRO] d. (6) Berrer,6-2 6-1,0.58,2.6%,0.0%,60.5%,56.5%,40.0%,3/7,
21-Jul-2014,Oberstaufen CH,Clay,F,135,108,(1) Simone Bolelli [ITA] d. (4) Berrer,6-4 7-6(2),0.84,7.4%,6.3%,66.3%,65.1%,46.9%,8/10,1:50
14-Oct-2013,Mouilleron-Le-Captif CH,Hard,F,173,61,(8) Berrer d. (2) Nicolas Mahut [FRA],1-6 6-4 6-3,0.76,6.0%,1.2%,72.3%,65.0%,56.5%,3/5,1:46
31-Jan-2011,Zagreb,Hard,F,66,84,Ivan Dodig [CRO] d. (8) Berrer,6-3 6-4,0.99,3.6%,1.8%,72.7%,72.5%,40.0%,1/3,1:38
01-Feb-2010,Zagreb,Hard,F,65,10,(1) Marin Cilic [CRO] d. Berrer,6-4 6-7(5) 6-3,0.87,1.9%,1.9%,63.0%,73.5%,47.5%,6/8,2:39
30-Nov-2009,Salzburg CH,Hard,F,100,106,(7) Berrer d. (8) Jarkko Nieminen [FIN],6-7(4) 6-4 6-4,,,,,,,,
09-Apr-2007,Chiasso CH,Clay,F,118,94,(3) Werner Eschauer [AUT] d. (4) Berrer,6-3 6-2,,,,,,,,
22-Jan-2007,Heilbronn CH,Hard,F,157,93,Berrer d. (4) Michael Llodra [FRA],6-5 RET,,,,,,,,
29-May-2006,Ettlingen CH,Clay,F,126,93,(1) Simon Greul [GER] d. (2) Berrer,6-4 6-3,,,,,,,,
05-Sep-2005,Istanbul CH,Hard,F,192,126,(8) Jimmy Wang [TPE] d. Berrer,4-6 6-4 6-3,,,,,,,,
