Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2015 Bogota SF,L vs Tomic,2.7,2.3,3.1,47.7%,58.7%,45.5%,60.0%,42.6%,61.3%,11.0,17.2,6.5,21.0
2015 Stuttgart Q3,L vs Brown,2.9,3.0,2.8,45.9%,43.2%,80.0%,80.0%,48.0%,45.5%,1.5,2.5,1.0,3.8
2015 Doha R32,W vs Nadal,4.4,4.3,4.5,57.3%,39.5%,55.6%,31.3%,51.6%,33.3%,-0.5,-0.4,-1.5,-1.7
2011 Brisbane R16,L vs Soderling,3.6,3.5,3.6,51.1%,31.3%,57.1%,53.8%,45.6%,51.4%,2.0,2.4,-1.0,-2.0
2010 Monte Carlo R16,L vs Nadal,5.1,5.8,4.6,30.8%,30.8%,27.3%,0.0%,42.6%,30.6%,-3.5,-6.1,-7.5,-12.7
Career (5 matches),,3.5,3.4,3.5,48.8%,42.5%,50.0%,41.3%,46.8%,43.7%,2.1,2.7,-0.5,-1.0
