Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Cordenons CH R16,L vs Collarini,23% (3/13),67% (2/3),2/4,46% (6/13),33% (2/6),2/2,0/0,1/1,0/0,1/1
2019 M25 Troyes F,W vs Okala,56% (5/9),100% (5/5),1/1,11% (1/9),0% (0/1),5/5,2/2,1/1,1/1,0/0
2019 M25 Troyes QF,W vs Santanna,46% (6/13),83% (5/6),1/3,31% (4/13),25% (1/4),4/4,2/2,0/0,0/0,0/0
2019 M25 Troyes R16,W vs Erhard,38% (3/8),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 M25 Kassel QF,L vs Okala,38% (3/8),33% (1/3),0/4,75% (6/8),17% (1/6),1/1,0/0,0/1,0/0,0/0
2019 Little Rock CH R32,L vs Rubin,11% (1/9),100% (1/1),0/3,50% (5/10),20% (1/5),1/1,0/0,1/2,0/0,0/1
2019 M15 Valldoreix F,W vs Matos,33% (3/9),67% (2/3),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2019 Braga CH R32,L vs Coppejans,0% (0/7),- (0/0),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/1
2019 Braga CH R64,W vs Elias,64% (7/11),71% (5/7),0/3,36% (4/11),25% (1/4),3/4,1/1,0/0,1/1,0/0
2019 M15 Tabarka F,L vs Matos,50% (6/12),50% (3/6),1/3,50% (6/12),17% (1/6),2/3,0/0,2/4,0/0,1/2
2019 M15 Tabarka QF,W vs Perez Contri,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2019 M15 Tabarka R16,W vs Panak,56% (5/9),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2019 M15 Tabarka R32,W vs Ferchichi,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),4/4,1/1,0/0,0/0,0/0
2019 M15 Tabarka F,L vs Blancaneaux,73% (8/11),50% (4/8),1/5,55% (6/11),17% (1/6),2/4,0/0,3/3,0/0,1/1
2019 M15 Tabarka SF,W vs Vives Marcos,44% (4/9),75% (3/4),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,1/1,0/0
2019 M15 Tabarka QF,W vs Egea,64% (9/14),89% (8/9),3/4,50% (7/14),43% (3/7),4/6,0/1,1/1,0/0,0/0
2019 M15 Tabarka R16,W vs Fattar,86% (6/7),83% (5/6),1/1,38% (3/8),67% (2/3),4/4,1/1,0/0,1/1,0/0
2019 M15 Tabarka R32,W vs Urbanija,30% (3/10),67% (2/3),0/1,18% (2/11),50% (1/2),1/2,1/1,2/2,1/1,0/0
2019 M15 Madrid QF,L vs Vanneste,13% (2/16),50% (1/2),0/1,38% (6/16),67% (4/6),1/1,1/1,3/4,0/0,2/2
2019 M15 Madrid R16,W vs Correia Passos Do Carmo,63% (5/8),60% (3/5),0/0,33% (3/9),100% (3/3),2/2,1/1,0/0,1/1,0/0
2019 (36 matches),,39.5%,71.1%,30.6%,32.0%,32.3%,82.4%,93.1%,70.0%,92.9%,64.7%
2018 (1 matches),,12.5%,0.0%,0.0%,75.0%,33.3%,-,-,50.0%,-,0.0%
2017 (3 matches),,23.5%,75.0%,27.3%,48.6%,17.6%,40.0%,-,0.0%,-,0.0%
2016 (2 matches),,32.0%,62.5%,14.3%,33.3%,0.0%,60.0%,100.0%,75.0%,-,100.0%
2015 (4 matches),,25.6%,45.5%,7.7%,51.2%,36.4%,80.0%,33.3%,83.3%,0.0%,75.0%
Career (47 matches),,37.1%,69.4%,27.5%,35.5%,30.2%,79.5%,88.2%,67.3%,87.5%,60.0%
