Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Montevideo CH R32,L vs Schwartzman,19.6%,26.5%,42.5%,25.0%,31.5%,40.7%,48.6%,41.7%,35.5%,43.5%,66.7%,6.5%,10.9%,37.2%,-49
2015 Porto Alegre CH R32,L vs Schwartzman,15.4%,24.6%,51.0%,20.3%,17.9%,32.1%,56.5%,29.3%,40.0%,53.8%,100.0%,16.1%,22.6%,46.2%,31
Career (2 matches),,18.0%,25.7%,45.7%,23.2%,26.8%,37.8%,51.7%,37.4%,37.0%,47.2%,75.0%,10.4%,15.6%,40.6%,-15
