Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Cordenons CH R16,L vs Collarini,0.92,0.69,46.0,2.4,-,47.1%,-,60.0%,33.3%,36.4%
2019 M25 Troyes F,W vs Okala,1.15,1.79,39.4,2.1,-,75.9%,-,60.0%,48.1%,50.0%
2019 M25 Troyes QF,W vs Santanna,1.23,1.23,35.0,2.7,-,60.0%,-,61.4%,40.0%,38.6%
2019 M25 Troyes R16,W vs Erhard,1.23,1.74,46.0,2.4,-,62.1%,-,75.0%,46.4%,42.3%
2019 M25 Kassel QF,L vs Okala,1.01,0.65,43.4,3.1,-,42.9%,-,48.1%,25.8%,44.8%
2019 Little Rock CH R32,L vs Rubin,1.02,0.55,39.2,2.2,-,54.1%,-,55.6%,20.8%,28.6%
2019 M15 Valldoreix F,W vs Matos,1.23,2.30,32.8,2.0,-,78.6%,-,78.3%,37.5%,43.3%
2019 Braga CH R32,L vs Coppejans,0.79,0.39,28.2,2.0,3.7%,51.9%,0.0%,38.5%,36.4%,16.7%
2019 Braga CH R64,W vs Elias,1.11,1.39,52.3,4.0,2.7%,51.4%,3.0%,69.7%,50.0%,50.0%
2019 M15 Tabarka F,L vs Matos,0.93,0.80,60.0,3.4,-,48.8%,-,55.3%,34.9%,47.6%
2019 M15 Tabarka QF,W vs Perez Contri,1.23,2.51,31.7,2.1,0.0%,72.0%,4.8%,76.2%,52.2%,54.5%
2019 M15 Tabarka R16,W vs Panak,1.08,1.66,48.0,2.2,3.3%,73.3%,0.0%,70.4%,43.3%,42.9%
2019 M15 Tabarka R32,W vs Ferchichi,1.34,3.91,25.9,2.0,0.0%,72.2%,0.0%,88.2%,68.0%,47.8%
2019 M15 Tabarka F,L vs Blancaneaux,0.88,0.83,63.4,3.8,0.0%,53.5%,2.4%,52.4%,47.1%,41.7%
2019 M15 Tabarka SF,W vs Vives Marcos,1.36,2.17,33.8,2.4,11.1%,74.1%,0.0%,72.0%,44.8%,40.7%
2019 M15 Tabarka QF,W vs Egea,1.05,1.29,62.4,5.7,7.8%,58.8%,0.0%,55.1%,50.9%,54.7%
2019 M15 Tabarka R16,W vs Fattar,1.15,1.60,43.7,2.7,5.6%,63.9%,0.0%,55.9%,52.0%,60.0%
2019 M15 Tabarka R32,W vs Urbanija,1.27,1.34,53.3,2.7,4.9%,63.4%,0.0%,70.7%,19.4%,53.3%
2019 M15 Madrid QF,L vs Vanneste,1.07,0.79,102.7,5.4,0.0%,69.0%,1.9%,63.5%,26.9%,22.2%
2019 M15 Madrid R16,W vs Correia Passos Do Carmo,1.08,1.47,54.0,2.2,0.0%,63.9%,5.9%,67.6%,51.7%,41.4%
2019 (36 matches),,1.06,1.11,54.2,2.5,2.9%,62.0%,1.6%,61.8%,39.1%,40.7%
2018 (1 matches),,1.00,0.53,38.3,2.0,2.7%,45.9%,0.0%,52.9%,30.8%,22.7%
2017 (3 matches),,0.93,0.62,46.3,2.5,5.6%,57.0%,6.1%,53.1%,28.7%,31.8%
2016 (2 matches),,0.79,0.71,45.1,2.2,5.6%,63.4%,9.1%,54.5%,30.0%,43.8%
2015 (4 matches),,0.95,0.65,47.3,3.3,5.6%,51.9%,2.7%,60.5%,25.7%,34.7%
Career (47 matches),,1.03,1.00,52.6,2.5,3.3%,60.1%,2.4%,60.8%,37.3%,39.8%
