Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Indian Wells R128,L vs Siniakova,45% (5/11),60% (3/5),1/4,50% (6/12),0% (0/6),3/3,1/1,0/2,0/0,0/1
2021 Chicago 2 R64,L vs Hsieh,53% (8/15),63% (5/8),2/6,73% (11/15),36% (4/11),3/5,1/1,1/2,0/0,1/1
2020 Monterrey R32,L vs Konta,0% (0/10),- (0/0),0/1,45% (5/11),40% (2/5),0/0,0/0,1/3,0/0,1/2
2020 Dubai R32,L vs Muguruza,30% (3/10),67% (2/3),1/4,60% (6/10),33% (2/6),2/2,0/0,0/0,0/0,0/0
2012 US Open R64,L vs Robson,50% (6/12),33% (2/6),0/2,33% (4/12),50% (2/4),1/2,0/1,2/2,0/0,2/2
2012 US Open R64,L vs Robson,50% (6/12),33% (2/6),0/2,33% (4/12),50% (2/4),1/2,0/1,2/2,0/0,2/2
2012 US Open R128,W vs Duval,63% (5/8),100% (5/5),0/1,13% (1/8),0% (0/1),4/4,1/1,0/0,1/1,0/0
2012 US Open R128,W vs Duval,63% (5/8),100% (5/5),0/1,13% (1/8),0% (0/1),4/4,1/1,0/0,1/1,0/0
2012 Olympics QF,L vs Sharapova,30% (3/10),67% (2/3),0/5,60% (6/10),17% (1/6),1/2,0/0,0/0,0/0,0/0
2012 Wimbledon R16,L vs Kerber,0% (0/7),- (0/0),0/4,100% (7/7),29% (2/7),0/0,0/0,1/2,0/0,1/1
2012 Wimbledon R64,W vs Hlavackova,56% (5/9),60% (3/5),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,0/0,0/0
2012 Wimbledon R64,W vs Hlavackova,56% (5/9),60% (3/5),0/0,0% (0/9),- (0/0),2/2,1/1,0/0,0/0,0/0
2012 Wimbledon R128,W vs Jankovic,56% (5/9),100% (5/5),1/2,22% (2/9),0% (0/2),2/3,0/0,0/0,0/0,0/0
2012 Wimbledon R128,W vs Jankovic,56% (5/9),100% (5/5),1/2,22% (2/9),0% (0/2),2/3,0/0,0/0,0/0,0/0
2012 's Hertogenbosch QF,W vs Schiavone,30% (3/10),33% (1/3),0/0,36% (4/11),100% (4/4),1/1,1/1,2/2,0/0,0/0
2012 's Hertogenbosch R16,W vs Bondarenko,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2012 's Hertogenbosch R32,W vs Oprandi,53% (8/15),88% (7/8),2/3,29% (4/14),25% (1/4),5/5,1/2,0/0,0/0,0/0
2012 Miami R32,L vs Wickmayer,36% (4/11),75% (3/4),1/4,55% (6/11),33% (2/6),3/3,0/0,2/2,0/0,0/0
2012 Miami R64,W vs Goerges,70% (7/10),100% (7/7),4/4,50% (5/10),20% (1/5),4/7,2/3,0/0,1/2,0/0
2012 Miami R128,W vs Gajdosova,55% (6/11),100% (6/6),0/2,42% (5/12),60% (3/5),5/6,2/2,1/1,1/1,0/0
2021 (2 matches),,50.0%,61.5%,30.0%,63.0%,23.5%,75.0%,100.0%,25.0%,-,50.0%
2020 (2 matches),,15.0%,66.7%,20.0%,52.4%,36.4%,100.0%,-,33.3%,-,50.0%
2012 (28 matches),,52.4%,81.0%,35.2%,31.9%,37.1%,80.4%,75.8%,84.6%,82.4%,100.0%
2011 (12 matches),,65.8%,72.7%,41.2%,42.5%,27.5%,64.6%,53.3%,50.0%,71.4%,33.3%
2010 (11 matches),,45.7%,76.3%,27.6%,41.5%,38.9%,87.2%,81.8%,66.7%,83.3%,80.0%
Career (91 matches),,52.5%,77.9%,36.6%,39.0%,30.5%,77.0%,72.6%,54.2%,77.1%,59.1%
