Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Indian Wells R128,L vs Siniakova,13,40,0.3,8.6%,26.3%,12,31,0.4,9.1%,23.5%,6.8%,2.3%,0.8,15.1%,19.1%
2021 Chicago 2 R64,L vs Hsieh,44,63,0.7,20.5%,29.3%,41,54,0.8,21.4%,28.1%,13.0%,8.3%,0.6,7.9%,13.5%
2020 Monterrey R32,L vs Konta,18,23,0.8,14.0%,17.8%,9,19,0.5,8.3%,17.4%,6.4%,1.8%,2.3,17.8%,7.8%
2020 Dubai R32,L vs Muguruza,15,27,0.6,10.3%,18.5%,12,17,0.7,9.8%,13.9%,8.2%,1.6%,1.0,13.0%,13.7%
2012 US Open R64,L vs Robson,32,33,1.0,16.6%,17.1%,28,30,0.9,15.9%,17.0%,,,0.9,13.5%,14.5%
2012 US Open R128,W vs Duval,23,14,1.6,25.8%,15.7%,18,14,1.3,23.1%,17.9%,,,0.1,1.1%,20.2%
2012 Olympics QF,L vs Sharapova,7,29,0.2,5.4%,22.3%,6,25,0.2,5.0%,21.0%,5.0%,0.0%,0.9,18.5%,20.8%
2012 Wimbledon R16,L vs Kerber,10,13,0.8,11.4%,14.8%,10,9,1.1,12.0%,10.8%,,,3.8,21.6%,5.7%
2012 Wimbledon R32,W vs Zvonareva,12,12,1.0,10.4%,10.4%,11,10,1.1,10.3%,9.3%,,,0.3,7.8%,24.3%
2012 Wimbledon R64,W vs Hlavackova,18,10,1.8,16.8%,9.3%,17,9,1.9,17.0%,9.0%,,,0.8,12.1%,15.0%
2012 Wimbledon R128,W vs Jankovic,20,12,1.7,15.2%,9.1%,18,6,3.0,15.3%,5.1%,,,0.7,9.8%,14.4%
2012 Australian Open SF,L vs Azarenka,26,44,0.6,14.4%,24.3%,25,39,0.6,15.0%,23.4%,,,0.5,11.0%,22.1%
2012 Australian Open QF,W vs Wozniacki,39,40,1.0,26.4%,27.0%,35,39,0.9,25.2%,28.1%,,,0.5,8.8%,17.6%
2012 Australian Open R16,W vs Li,20,41,0.5,9.7%,19.8%,16,35,0.5,8.6%,18.7%,,,0.8,18.8%,22.2%
2012 Australian Open R32,W vs Hantuchova,27,18,1.5,24.8%,16.5%,26,15,1.7,25.5%,14.7%,,,0.5,11.0%,21.1%
2012 Australian Open R64,W vs Foretz Gacon,15,13,1.2,19.5%,16.9%,15,11,1.4,20.3%,14.9%,,,0.3,3.9%,15.6%
2012 Australian Open R128,W vs Koehler,10,25,0.4,8.5%,21.2%,7,18,0.4,7.3%,18.8%,,,0.3,9.3%,27.1%
2011 Roland Garros R64,L vs Rus,28,65,0.4,14.4%,33.5%,25,55,0.5,14.1%,31.1%,9.0%,5.1%,0.4,4.1%,11.3%
2011 Roland Garros R128,W vs Yakimova,22,33,0.7,16.9%,25.4%,21,28,0.8,17.5%,23.3%,11.7%,5.8%,0.5,6.2%,11.5%
2011 Paris F,L vs Kvitova,7,19,0.4,6.1%,16.7%,6,15,0.4,6.2%,15.5%,3.1%,3.1%,1.3,21.9%,16.7%
Career (86 matches),,1802,2614,0.7,14.5%,21.1%,1630,2260,0.7,14.4%,19.9%,7.0%,3.9%,0.6,11.8%,20.5%
