Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2021,1154,13,,,,,,,,,,
2020,1030,12,,,,,,,,,,
2012,,,12,1996,12,1941,,,11,1841,,
2011,13,3161,11,2044,4,2084,40,1770,22,1777,,
2010,3,6635,2,2172,3,2128,26,1852,7,1889,,
2009,18,2340,32,1894,19,1898,,,,,,
2007,,,5,2145,3,2128,6,2000,,,,
2006,5,2215,3,2219,3,2158,2,2103,4,1998,,
2005,2,4829,1,2344,1,2274,3,2140,4,2050,,
2004,22,1326,4,2287,4,2201,3,2184,,,,
2003,2,6553,3,2393,3,2314,3,2228,4,2078,,
2002,4,3557,3,2250,3,2190,4,2088,5,1948,,
2001,5,3265,5,2209,6,2117,5,2064,6,1963,,
2000,18,1398,7,2101,7,2008,30,1815,10,1860,,
1999,46,668,25,1978,34,1856,50,1777,17,1811,,
1998,420,28,,,,,,,,,,
