Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 Indian Wells R128,L vs Siniakova,0.0%,-,10.5%,43.8%,17.4%,32.0%,0.0%,11.1%,33.3%,0.4%,0.0%,35,61
2021 Chicago R64,L vs Hsieh,0.0%,-,10.2%,77.3%,18.4%,37.5%,33.3%,12.0%,30.4%,1.8%,16.7%,155,129
2020 Monterrey R32,L vs Konta,0.0%,-,5.4%,71.4%,25.8%,42.9%,66.7%,12.9%,25.0%,0.8%,0.0%,145,107
2020 Dubai R32,L vs Muguruza,0.0%,-,4.7%,71.4%,20.0%,25.0%,0.0%,22.7%,50.0%,0.5%,0.0%,60,45
2012 Olympics QF,L vs Sharapova,0.0%,-,6.2%,62.5%,13.9%,15.8%,100.0%,2.2%,0.0%,0.6%,0.0%,5,33
2012 Australian Open SF,L vs Azarenka,0.0%,-,3.9%,85.7%,16.7%,37.5%,0.0%,7.9%,19.2%,0.5%,50.0%,-12,-15
2012 Australian Open QF,W vs Wozniacki,0.0%,-,6.1%,88.9%,17.4%,35.3%,50.0%,11.3%,20.9%,0.5%,0.0%,25,23
2012 Australian Open R16,W vs Li,0.0%,-,2.4%,80.0%,10.4%,22.2%,20.0%,9.0%,21.4%,0.3%,0.0%,-32,3
2011 Paris F,L vs Kvitova,0.0%,-,3.5%,75.0%,8.2%,16.7%,10.0%,20.0%,50.0%,0.0%,-,18,62
2011 Australian Open F,W vs Li,0.0%,-,7.1%,61.5%,14.5%,27.5%,0.0%,4.5%,8.3%,0.0%,-,-48,-49
2011 Australian Open SF,W vs Zvonareva,0.0%,-,13.9%,85.7%,6.7%,20.0%,0.0%,10.4%,28.6%,0.8%,0.0%,-64,-64
2011 Australian Open QF,W vs Radwanska,0.0%,-,12.6%,73.7%,16.3%,23.4%,0.0%,11.7%,5.6%,0.0%,-,60,64
2011 Sydney F,L vs Li,0.0%,-,2.7%,0.0%,15.6%,20.8%,0.0%,9.9%,0.0%,0.4%,100.0%,1,33
2011 Sydney QF,W vs Azarenka,0.0%,-,5.9%,87.5%,25.9%,42.9%,66.7%,10.8%,62.5%,0.9%,0.0%,45,91
2010 WTA Championships SF,W vs Stosur,0.0%,-,6.1%,75.0%,21.5%,35.0%,0.0%,14.5%,72.7%,0.0%,-,40,52
2010 WTA Championships F,W vs Wozniacki,0.0%,-,10.6%,77.3%,16.2%,31.6%,0.0%,10.3%,25.0%,1.4%,0.0%,8,7
2010 WTA Championships RR,W vs Jankovic,0.0%,-,7.1%,77.8%,21.6%,26.7%,100.0%,13.0%,21.4%,0.6%,100.0%,23,99
2010 US Open F,W vs Zvonareva,0.0%,-,11.2%,90.0%,10.7%,20.0%,50.0%,9.0%,12.5%,0.5%,100.0%,-56,-54
2010 US Open SF,W vs Williams,0.0%,-,6.8%,84.6%,13.5%,33.3%,0.0%,10.4%,30.0%,0.6%,0.0%,14,-4
2010 Cincinnati F,W vs Sharapova,0.0%,-,3.5%,71.4%,17.3%,27.3%,100.0%,11.4%,36.0%,0.3%,100.0%,1,27
Career (72 matches),,0.1%,100.0%,6.8%,71.1%,14.8%,22.9%,30.0%,8.6%,21.0%,0.7%,29.5%,2,10
