Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Indian Wells R128,L vs Siniakova,67% (6/9),33% (3/9),1/1,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2021 Chicago 2 R64,L vs Hsieh,50% (8/16),50% (5/10),1/1,0/0,65% (13/20),0/2,0/1,- (0/0),- (0/0)
2020 Monterrey R32,L vs Konta,67% (8/12),- (0/0),0/0,0/0,63% (5/8),1/3,1/2,- (0/0),- (0/0)
2020 Dubai R32,L vs Muguruza,50% (6/12),40% (2/5),0/0,0/0,73% (11/15),1/3,1/2,43% (3/7),43% (3/7)
2012 US Open R64,L vs Robson,63% (10/16),22% (2/9),0/3,0/0,71% (5/7),2/4,2/3,36% (4/11),42% (5/12)
2012 US Open R64,L vs Robson,63% (10/16),22% (2/9),0/3,0/0,71% (5/7),2/4,2/3,36% (4/11),42% (5/12)
2012 US Open R128,W vs Duval,88% (7/8),71% (5/7),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2012 US Open R128,W vs Duval,88% (7/8),71% (5/7),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2012 Olympics QF,L vs Sharapova,36% (5/14),40% (2/5),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2012 Wimbledon R16,L vs Kerber,33% (2/6),- (0/0),0/0,0/0,44% (4/9),2/4,2/3,- (0/0),- (0/0)
2012 Wimbledon R64,W vs Hlavackova,69% (9/13),43% (3/7),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2012 Wimbledon R64,W vs Hlavackova,75% (9/12),43% (3/7),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2012 Wimbledon R128,W vs Jankovic,39% (7/18),56% (5/9),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2012 Wimbledon R128,W vs Jankovic,39% (7/18),56% (5/9),2/3,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2012 's Hertogenbosch QF,W vs Schiavone,79% (11/14),20% (1/5),2/2,1/1,100% (8/8),2/2,0/0,50% (4/8),63% (5/8)
2012 's Hertogenbosch R16,W vs Bondarenko,100% (8/8),25% (4/16),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2012 's Hertogenbosch R32,W vs Oprandi,61% (11/18),64% (7/11),2/2,1/1,57% (4/7),3/4,0/0,50% (3/6),33% (2/6)
2012 Miami R32,L vs Wickmayer,78% (7/9),60% (3/5),0/0,0/0,64% (7/11),8/10,6/7,33% (2/6),50% (3/6)
2012 Miami R64,W vs Goerges,60% (6/10),41% (7/17),2/2,1/1,71% (10/14),0/0,0/0,- (0/0),- (0/0)
2012 Miami R128,W vs Gajdosova,53% (10/19),60% (6/10),2/6,1/1,78% (7/9),2/3,0/0,- (0/0),- (0/0)
2021 (2 matches),,56.0%,42.1%,100.0%,-,55.2%,20.0%,0.0%,-,-
2020 (2 matches),,58.3%,40.0%,-,-,69.6%,33.3%,50.0%,42.9%,42.9%
2012 (28 matches),,63.2%,45.8%,64.3%,91.7%,62.9%,65.2%,75.0%,46.3%,47.4%
2011 (12 matches),,66.4%,45.2%,50.0%,45.0%,60.2%,36.4%,50.0%,60.0%,57.1%
2010 (11 matches),,55.7%,45.9%,48.7%,39.1%,56.6%,57.1%,80.0%,55.9%,61.8%
Career (91 matches),,60.3%,46.6%,54.8%,56.4%,57.7%,47.8%,57.6%,53.7%,51.1%
