Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Gstaad SF,L vs Cerundolo,16.7%,25.9%,54.8%,20.6%,34.6%,46.2%,47.1%,42.7%,93.3%,0.0%,0.0%,0.0%,8.0%,60.0%,-118
2025 Australian Open Q1,L vs Koepfer,26.0%,34.6%,50.0%,32.0%,31.6%,43.4%,55.8%,39.9%,58.3%,22.5%,16.7%,11.1%,11.1%,37.5%,-25
2024 Davis Cup Qualifiers RR,L vs Tabilo,24.0%,38.7%,50.0%,38.5%,24.1%,44.4%,63.4%,44.3%,63.6%,25.0%,20.0%,25.0%,25.0%,13.3%,-7
Career (3 matches),,23.2%,33.9%,51.1%,31.5%,29.5%,44.2%,57.3%,41.9%,67.1%,20.5%,16.7%,11.1%,13.9%,40.6%,-4
