Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),399,150,369,1361,,,303,1351,,,915,47,,
2025,451,123,,,,,,,,,1047,35
2024,590,72,,,,,,,,,568,105
2023,378,164,375,1266,,,357,1236,,,,
2022,408,118,,,,,,,,,,
2021,536,84,,,,,,,,,,
2020,484,88,,,,,,,,,318,245
2019,492,78,,,,,,,,,315,230
2018,449,60,,,,,,,,,291,235
2017,505,61,,,,,,,,,345,166
2016,616,37,,,,,,,,,399,124
2014,901,12,,,,,,,,,,
2013,1046,10,,,,,,,,,1092,13
2012,,,,,,,,,,,1227,3
