Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Feb-2026,Antalya 125 1,Clay,Q2,415,296,(6) Anastasia Zolotareva [RUS] d. Colmegna,6-3 7-5,0.79,1.9%,3.8%,69.2%,55.6%,43.8%,0/4,1:18
24-Feb-2026,Antalya 125 1,Clay,Q1,415,235,Colmegna d. (2) Carolina Alves [BRA],6-4 7-6(6),,,,,,,,
16-Feb-2026,W75 Altenkirchen,Carpet,R32,413,529,Rasheeda Mcadoo [USA] d. Colmegna,6-2 6-2,0.63,0.0%,6.5%,65.2%,50.0%,50.0%,4/8,1:10
09-Feb-2026,W35 Antalya,Clay,R32,408,242,Luisina Giovannini [ARG] d. Colmegna,6-4 6-4,0.71,0.0%,1.5%,68.2%,57.8%,52.4%,2/5,1:39
05-Jan-2026,W35 Nairobi,Clay,F,450,561,Angella Okutoyi [KEN] d. Colmegna,6-3 7-6(3),0.93,1.6%,3.2%,79.0%,59.2%,61.5%,2/5,1:42
05-Jan-2026,W35 Nairobi,Clay,SF,450,512,Colmegna d. Luca Udvardy [HUN],7-5 6-4,1.08,0.0%,4.3%,73.9%,52.9%,33.3%,4/10,1:50
05-Jan-2026,W35 Nairobi,Clay,QF,450,461,Colmegna d. Zuzanna Pawlikowska [POL],1-6 6-4 6-2,0.99,0.0%,9.9%,69.1%,66.1%,32.0%,8/12,2:00
05-Jan-2026,W35 Nairobi,Clay,R16,450,,Colmegna d. Aaddi Gupta [IND],6-1 6-1,2.98,6.3%,0.0%,78.1%,76.0%,85.7%,0/1,0:50
05-Jan-2026,W35 Nairobi,Clay,R32,450,,Colmegna d. Nehira Sanon [FRA],6-0 6-2,2.12,2.3%,0.0%,67.4%,75.9%,57.1%,3/3,1:05
29-Dec-2025,W35 Nairobi,Clay,F,451,561,Angella Okutoyi [KEN] d. Colmegna,6-3 3-6 6-3,1.09,3.9%,1.3%,68.4%,73.1%,33.3%,6/10,2:23
29-Dec-2025,W35 Nairobi,Clay,SF,451,648,Colmegna d. Alyssa Reguer [FRA],7-6(4) 6-4,1.09,2.5%,2.5%,71.6%,58.6%,52.2%,6/10,2:17
29-Dec-2025,W35 Nairobi,Clay,QF,451,459,Colmegna d. Lamis Alhussein Abdel Aziz [EGY],6-1 7-5,1.36,0.0%,0.0%,69.1%,60.5%,64.7%,4/6,2:14
29-Dec-2025,W35 Nairobi,Clay,R16,451,,Colmegna d. Vanshita Pathania [IND],6-1 6-0,3.53,0.0%,3.4%,79.3%,82.6%,83.3%,0/0,0:55
29-Dec-2025,W35 Nairobi,Clay,R32,451,995,Colmegna d. Lexue Xiao [CHN],6-2 6-2,1.57,0.0%,7.8%,76.5%,69.2%,33.3%,7/9,1:06
08-Dec-2025,W15 Lima,Clay,SF,463,401,Lucciana Perez Alarcon [PER] d. Colmegna,6-4 7-5,0.91,0.0%,1.3%,77.3%,44.8%,41.2%,5/13,2:11
08-Dec-2025,W15 Lima,Clay,R16,463,1103,Colmegna d. Mariana Isabel Higuita Barraza [COL],6-0 6-1,2.03,0.0%,2.4%,81.0%,61.8%,50.0%,1/2,0:47
08-Dec-2025,W15 Lima,Clay,R32,463,,Colmegna d. Catarina Melleiro [BRA],6-3 6-1,1.63,0.0%,1.9%,77.4%,63.4%,66.7%,3/4,1:25
01-Dec-2025,Quito 125,Clay,R32,478,96,(2) Oleksandra Oliynykova [CRO] d. (Q) Colmegna,6-3 3-6 6-3,0.87,1.2%,1.2%,65.4%,60.4%,57.1%,4/8,2:03
20-Oct-2025,Queretaro 125,Clay,SF,657,101,(1) Sara Bejlek [CZE] d. Colmegna,6-3 6-2,0.58,0.0%,4.9%,63.4%,53.8%,13.3%,1/6,1:04
20-Oct-2025,Queretaro 125,Clay,QF,657,254,Colmegna d. (8) Jessica Pieri [ITA],6-1 6-3,1.61,0.0%,4.2%,62.5%,60.0%,61.1%,1/3,1:17
20-Oct-2025,Queretaro 125,Clay,R16,657,185,Colmegna d. (4) Ana Sofia Sanchez [MEX],6-0 6-0,2.31,2.4%,4.8%,73.8%,83.9%,27.3%,5/5,1:00
20-Oct-2025,Queretaro 125,Clay,R32,657,340,Colmegna d. Lian Tran [NED],6-3 6-2,1.45,0.0%,2.0%,64.7%,57.6%,55.6%,5/8,1:07
