Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R128,L vs Tauson,21,32,0.7,11.7%,17.8%,18,25,0.7,11.8%,16.3%,9.2%,2.6%,0.8,18.3%,23.9%
2024 Paris Olympics BR,L vs Swiatek,3,16,0.2,3.6%,19.3%,3,13,0.2,3.9%,17.1%,2.6%,1.3%,1.0,16.9%,16.9%
2024 Paris Olympics SF,L vs Vekic,12,14,0.9,13.3%,15.6%,10,11,0.9,13.2%,14.5%,9.2%,3.9%,2.1,27.8%,13.3%
2024 Paris Olympics R16,W vs Paolini,19,33,0.6,9.4%,16.3%,18,28,0.6,9.7%,15.1%,4.9%,4.9%,1.0,22.3%,22.3%
2024 Wimbledon R128,L vs Wang,21,43,0.5,13.8%,28.3%,18,38,0.5,13.2%,27.9%,10.3%,2.9%,1.0,13.2%,13.2%
2024 Australian Open R128,L vs Gauff,2,19,0.1,2.7%,25.3%,2,16,0.1,2.9%,23.5%,2.9%,0.0%,1.1,18.7%,17.3%
2023 US Open R32,L vs Wang,17,32,0.5,9.9%,18.6%,13,29,0.4,8.0%,17.9%,6.2%,1.9%,0.9,18.0%,20.9%
2023 US Open R64,W vs Masarova,15,18,0.8,11.3%,13.5%,12,15,0.8,10.0%,12.5%,7.5%,1.7%,0.5,14.3%,29.3%
2023 US Open R128,W vs Baindl,24,45,0.5,13.1%,24.6%,14,39,0.4,8.7%,24.2%,5.0%,3.1%,0.4,11.5%,26.2%
2023 Wimbledon R128,L vs Golubic,17,34,0.5,11.6%,23.1%,17,32,0.5,12.0%,22.5%,7.0%,4.9%,0.8,13.6%,17.7%
2023 Roland Garros R16,L vs Gauff,16,27,0.6,12.1%,20.5%,15,24,0.6,12.4%,19.8%,5.0%,6.6%,1.1,15.9%,15.2%
2023 Roland Garros R32,W vs Day,18,21,0.9,17.3%,20.2%,17,17,1.0,17.3%,17.3%,9.2%,7.1%,0.3,8.7%,26.0%
2023 Roland Garros R64,W vs Bolsova,25,32,0.8,18.5%,23.7%,24,29,0.8,18.9%,22.8%,10.2%,8.7%,0.6,12.6%,21.5%
2023 Roland Garros R128,W vs Kudermetova,7,18,0.4,7.0%,18.0%,6,17,0.4,6.5%,18.5%,2.2%,4.3%,0.4,14.0%,35.0%
2023 Monterrey R32,W vs Bouzkova,20,26,0.8,15.4%,20.0%,17,22,0.8,14.3%,18.5%,6.7%,6.7%,0.4,9.2%,25.4%
2023 Australian Open R64,L vs Giorgi,5,29,0.2,3.9%,22.8%,3,25,0.1,2.7%,22.3%,1.8%,0.9%,0.6,15.7%,27.6%
2022 W60 Trnava SF,W vs Havlickova,18,11,1.6,17.6%,10.8%,12,10,1.2,13.3%,11.1%,5.6%,7.8%,0.7,9.8%,14.7%
2022 US Open R64,L vs Zhang,15,18,0.8,12.1%,14.5%,12,16,0.8,10.5%,14.0%,4.4%,4.4%,1.4,19.4%,13.7%
2022 US Open R128,W vs Podoroska,13,17,0.8,12.0%,15.7%,10,17,0.6,9.8%,16.7%,2.9%,5.9%,0.5,10.2%,22.2%
2022 Wimbledon R64,L vs Frech,31,32,1.0,23.0%,23.7%,30,30,1.0,24.6%,24.6%,20.5%,4.1%,1.4,13.3%,9.6%
Career (64 matches),,1093,1705,0.6,11.9%,18.5%,989,1455,0.7,11.8%,17.3%,5.6%,4.2%,0.7,16.3%,22.2%
