Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Tauson,88.9,97.4,7.3,100.2,97.8,106,69,76.2,6.9,81.3,72.0,89,62
2023 US Open R32,L vs Wang,90.2,100.3,6.2,101.8,98.4,109,82,74.5,5.7,,76.7,90,65
2023 US Open R64,W vs Masarova,90.6,97.9,8.0,100.8,94.1,110,72,74.1,4.9,,73.0,86,66
2023 US Open R128,W vs Baindl,88.7,100.9,6.4,102.9,97.0,110,76,70.9,4.4,77.5,68.0,87,64
2023 Wimbledon R128,L vs Golubic,92.0,101.7,7.2,102.5,92.2,109,71,78.0,7.6,84.2,87.0,95,68
2022 US Open R64,L vs Zhang,88.6,99.1,6.0,100.8,99.4,107,84,71.7,3.8,64.0,,79,64
2022 US Open R128,W vs Podoroska,89.8,101.8,5.7,104.8,100.4,110,81,71.3,4.4,,65.5,80,63
2021 US Open R64,L vs Pavlyuchenkova,87.7,98.3,7.0,105.8,92.3,110,74,68.5,5.1,81.0,78.5,86,62
2021 US Open R128,W vs Krueger,87.7,96.9,10.8,104.1,89.0,110,63,68.1,5.3,80.0,82.0,82,62
2019 Roland Garros R128,L vs Osaka,90.7,95.9,6.6,,,108,74,79.1,7.2,,,93,66
2016 Wimbledon R128,L vs Halep,93.4,98.4,6.9,98.8,92.8,110,84,84.8,6.5,84.5,90.3,98,68
2016 Roland Garros R128,L vs Muguruza,88.9,95.9,9.6,99.4,91.3,108,70,72.7,8.6,74.7,87.0,92,60
2015 US Open R32,L vs Kvitova,89.7,97.0,6.5,,,107,84,74.2,8.0,,,91,63
2015 US Open R64,W vs Kovinic,88.9,94.8,11.0,,,109,64,72.9,6.7,,,89,61
2014 Roland Garros R32,L vs Muguruza,83.5,90.5,10.3,,,105,69,74.0,6.8,,,83,63
2014 Roland Garros R64,W vs Williams,88.4,95.0,8.9,,,104,65,74.1,9.0,,,103,62
2013 Wimbledon R128,L vs Stosur,92.0,,,,,108,,,,,,,71
2013 Roland Garros R128,W vs Wickmayer,87.8,,,,,106,,,,,,,64
Career (18 matches),,89.2,97.4,8.1,101.8,94.9,110,63,73.8,6.3,80.3,78.0,103,60
